oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106400524,400524,SAN LUIS OBISPO,TENET HEALTH CENTRAL COAST SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,93405,Investor - Corporation,Teaching,150-199,District 17,District 35,San Luis Obispo,Rural,5847,,,,,,2464,3382,1,1301,137,582,865,339,484,781,713,645,,1161,4476,210,16,82,11,70,2801,146,628,2093,4097,84,375,47,58,2,1,1,125,1,1056,,2931,216,2700,,25692,1904,2432,260,1056,195,,3867,91,115,460,12,135,118,151,793,,9,74,14,,8,,,476,5370,1,1746,1524,2252,41,12,86,9,51,126,,580,255,21,147,83,134,1,2,360,205,510,46,412,163,1124,1121,3,42,630,8,,1331,1038,178,436,1,6,1,77,11,124,520,258,14,101,76,1626,49,12,123,3,49,5660,,,,,,,
106400548,400548,SAN LUIS OBISPO,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,93465,Investor - Corporation,Small/Rural,100-149,District 17,District 35,Atascadero/Templeton,Urban,4301,,,,,,1839,2462,,594,50,401,460,235,446,651,732,732,,939,3258,104,,25,12,96,3157,59,818,134,3387,144,8,52,78,,,1,50,,581,,3105,3,1193,,16750,2240,1181,298,581,,1,2316,143,37,368,24,39,95,140,1023,,,63,50,,3,,,587,3708,6,1720,1212,1045,15,9,125,7,26,142,,622,86,16,173,96,87,1,5,382,176,539,112,183,178,614,593,,58,372,8,,1174,586,115,376,,,1,74,2,103,313,22,3,33,37,1307,155,8,105,1,39,4148,,,,,,,
106404046,404046,SAN LUIS OBISPO,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,2178 JOHNSON AVE,SAN LUIS OBISPO,93401,City or County,Small/Rural,1-49,District 17,District 35,San Luis Obispo,Rural,,,343,,,,225,118,,,,105,121,58,29,23,,,7,47,284,12,,,,13,232,13,50,35,1,48,192,,3,,,,99,,,,,213,130,,1599,340,3,,,,,298,7,,,24,11,,,2,,,,1,,,,,,343,,25,294,6,,,1,,17,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,120,,5,218,,,,,,,
106410782,410782,SAN MATEO,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,94403,City or County,Small/Rural,150-199,District 13,District 22,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,1874,157,158,,,,1267,922,,,23,149,209,338,471,483,324,192,,1023,1037,129,14,263,67,132,1263,127,323,,1782,,114,2,133,118,,,40,,,,1854,,335,,26007,1848,33,308,,,,1376,116,7,281,79,41,60,35,114,,,23,57,,,,,75,2111,3,689,1308,53,3,106,10,,20,,,304,65,17,149,252,61,2,2,279,92,303,76,113,143,,,,59,159,105,8,391,1,90,232,1,,,16,8,69,152,19,17,24,33,1042,94,3,190,,11,1985,,,,,,,
106410806,410806,SAN MATEO,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 13,District 19,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,Urban,5529,,,,,,2809,2720,,,12,137,318,417,703,1075,1277,1588,2,1038,4437,54,16,1745,101,336,2235,45,1003,48,5060,153,223,71,14,2,1,1,,3,,1,4488,67,974,,24455,710,4141,676,,,2,2730,249,34,548,2,,34,198,1460,,,254,4,,13,3,,1061,4468,,3309,289,1835,13,,4,,75,2,2,1191,261,49,413,67,117,6,3,999,316,861,85,229,283,,,1,152,463,27,6,1448,,241,1054,2,3,2,11,22,108,494,34,23,156,223,1460,248,1,50,,11,5467,,,,,,,
106410817,410817,SAN MATEO,AHMC SETON MEDICAL CENTER,1900 SULLIVAN AVE,DALY CITY,94015,Investor - Limited Liability Company,Small/Rural,300-499,District 11,District 19,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,Urban,3246,270,235,,,,1850,1901,,,,76,117,173,450,761,968,1199,7,545,3133,73,13,1634,,240,1654,92,118,,3107,33,379,76,78,44,10,11,13,,,,2771,134,846,,33330,2931,230,590,,,,2047,82,17,673,71,1,85,232,397,,,95,12,33,6,,,475,3276,,1199,1142,1300,52,,29,,17,12,,685,128,27,173,268,171,6,11,861,187,401,69,175,203,,,4,90,248,42,2,382,1,536,337,,3,,6,8,89,208,57,1,64,36,1969,54,,30,,23,3698,,,,,,,
106410828,410828,SAN MATEO,AHMC SETON MEDICAL CENTER COASTSIDE,600 MARINE BLVD,MOSS BEACH,94038,Investor - Limited Liability Company,Small/Rural,100-149,District 13,District 22,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,,48,,,,,28,20,,,,,,,,,17,11,20,,38,10,,13,,,20,15,,,7,37,2,,1,1,,,,,,,,,48,,31967,1,,47,,,,6,3,,20,4,,,13,,,,,,,2,,,23,25,,10,37,1,,,,,,,,,,,1,1,20,,,23,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,48,,,,,1,47,,,,,,,
106410852,410852,SAN MATEO,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DR,BURLINGAME,94010,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 13,District 22,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,12283,,1346,,,,5822,7807,,1660,632,741,1853,822,1109,1730,2147,2935,,2166,11125,338,36,2595,1063,438,7609,215,1367,306,10545,149,848,429,16,16,7,3,2,1,1613,,7618,572,5439,,59879,5525,4312,2179,1613,,,8594,270,86,1272,124,6,149,369,2338,,,375,39,2,4,,1,1283,12346,,6088,1658,5492,43,3,87,,250,8,,1638,441,101,408,1529,283,13,14,2122,325,1145,122,628,470,1714,1654,15,155,798,54,,1464,1590,1445,1180,12,15,2,577,45,236,895,171,56,200,133,5385,223,42,240,8,226,13113,,,,,,,
106410891,410891,SAN MATEO,SEQUOIA HOSPITAL,170 ALAMEDA,REDWOOD CITY,94062,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 13,District 22,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,Urban,5263,,,,,,2078,3185,,1097,11,174,951,256,309,589,900,975,1,511,4697,55,,1110,27,93,3181,112,725,15,2066,2047,36,11,2,,,,,2,1099,,2077,10,3149,27,18067,1826,1367,971,1099,,,3912,43,12,432,12,,17,88,573,,65,66,7,3,33,,,371,4892,,2094,342,2777,11,,9,,23,1,6,349,103,19,122,28,87,1,1,841,151,330,33,471,143,1114,1098,6,38,325,3,,731,1056,623,267,2,2,,280,8,46,633,58,44,54,45,1402,12,12,39,,47,5165,,,,,,,
106414139,414139,SAN MATEO,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BLVD,REDWOOD CITY,94063,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 13,District 22,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,10020,,,,,,4009,6011,,2118,31,665,1905,676,854,1215,1289,1265,2,1949,7534,537,23,2401,182,472,4606,225,1983,128,6713,46,1067,69,28,,,,4,12,2081,,2903,847,6270,,31769,881,5408,1644,2081,,6,6764,470,102,425,1,3,57,233,1761,,,192,12,,,,,955,9065,,3118,574,6228,6,,4,,90,,,903,591,33,131,56,538,4,7,1456,211,569,59,301,191,2152,2118,39,84,516,60,1,2514,2085,719,512,5,83,,523,16,96,304,1209,32,66,138,1502,216,2,71,,36,9911,,,,,,,
106420483,420483,SANTA BARBARA,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,93111,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 19,District 37,Goleta South/Isla Vista/Santa Barbara South,Urban,1194,,,,,,533,661,,,31,46,64,48,121,246,299,339,,175,1003,16,,24,,22,1028,14,90,16,1045,35,65,29,12,1,,,,7,,,535,40,619,,2929,534,65,595,,,,492,50,44,191,,,,3,397,,,14,,1,2,,,609,585,,707,100,312,21,,9,,34,11,,89,11,5,28,13,4,,1,43,31,76,40,502,49,,,,11,283,8,,39,,14,26,2,,,4,,59,716,4,1,10,17,302,,,23,,35,1136,,,,,,,
106420491,420491,SANTA BARBARA,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVE,LOMPOC,93436,District,Small/Rural,50-99,District 19,District 35,Lompoc/Mission Hills/Vandenberg,Rural,2651,169,,,,,1179,1641,,342,35,272,283,188,316,474,374,536,,1084,1617,119,15,63,,117,1461,107,1032,25,2285,41,52,10,2,59,,,49,,322,,1684,,1136,,14756,1675,247,576,322,,,1359,137,13,362,6,68,59,59,690,,,40,10,,10,7,,342,2478,,1226,989,442,3,,127,,33,,,364,62,20,154,37,55,2,2,244,176,419,47,152,131,335,326,,65,187,42,,856,320,33,355,2,3,,42,10,44,205,13,10,40,4,743,140,,56,,14,2750,,,,,,,
106420493,420493,SANTA BARBARA,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,93454,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 19,District 35,Orcutt/Santa Maria,Urban,15427,565,,,,,6264,9728,,3293,425,2166,2048,1041,1383,1798,1870,1968,,9001,6768,223,26,339,30,241,12865,315,2113,63,9771,1852,759,145,10,444,5,,4,,3002,,7560,314,8116,2,90433,6267,4086,2485,3002,152,,11055,292,164,1024,24,9,168,559,2345,,7,314,21,2,8,,,1503,14489,,4782,7489,2767,40,,518,,226,71,99,2117,344,77,825,176,214,6,13,1291,480,1275,113,505,558,3318,3094,6,206,1158,216,,3951,2972,916,1420,5,4,1,236,33,195,833,166,20,235,180,4672,153,9,241,,61,15681,,,,,,,
106420514,420514,SANTA BARBARA,SANTA BARBARA COTTAGE HOSPITAL,400 W PUEBLO ST,SANTA BARBARA,93105,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 19,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,17366,,771,,587,,8453,10269,2,2523,484,1366,2204,1245,1957,2638,2968,3339,,5522,12525,677,56,417,28,341,14031,418,3172,261,12428,563,2853,405,178,7,4,,43,146,2097,,9850,1059,7815,,94329,10421,934,5204,2097,8,60,13344,182,584,1648,15,32,,481,1973,,1,395,38,,31,,,9453,9271,,7235,4191,6561,73,,211,,365,88,,1899,920,118,638,1040,498,8,20,2744,548,2190,154,696,623,2162,2138,62,276,1658,331,1,2136,2047,2027,2248,2,40,5,621,82,436,1021,406,56,532,260,6438,367,14,567,3,181,17959,,,,,,,
106420522,420522,SANTA BARBARA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,93463,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 19,District 37,Buellton/Los Olivos/Santa Ynez/Solvang,Rural,139,,,,,,47,92,,,,,,,,19,35,72,13,11,127,1,,,,,120,7,,12,128,2,,7,1,,,,,1,,,125,,14,,390,125,7,7,,,,77,14,3,20,2,,,8,9,,,5,,,1,,,87,52,,108,5,25,,,1,,,,,18,3,2,6,1,2,,,19,20,25,12,5,7,,,,4,15,,,9,,2,6,,,,,,3,2,,,3,1,113,,,1,,3,135,,,,,,,
106424002,424002,SANTA BARBARA,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,315 CAMINO DEL REMEDIO,SANTA BARBARA,93110,City or County,Small/Rural,1-49,District 19,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,,,463,,,,276,187,,,11,142,121,93,47,45,,,4,204,234,25,,13,,26,373,9,42,,,,414,,5,,,,44,,,,,456,7,,4962,414,49,,,,,194,6,,,165,14,60,,,,,,1,,23,,,,463,,64,367,4,,28,,,,,,,,,,461,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,463,,2,11,,5,445,,,,,,,
106430705,430705,SANTA CLARA,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVE,SAN JOSE,95116,Investor - Corporation,Small/Rural,200-299,District 15,District 27,Berryessa/East San Jose/Milpitas East,Urban,11676,,,,,,6533,5143,,,86,629,944,1045,1805,2103,2365,2699,,4484,7167,25,,4268,23,454,6520,5,146,260,10236,650,591,196,2,,,,1,,,,10992,,684,,62147,9990,353,317,,1016,,5874,347,116,1843,26,23,472,691,1792,,,473,19,,,,,974,10702,,5569,3248,1836,25,,65,241,247,445,,2509,240,193,518,211,416,6,32,2411,471,1350,107,281,658,11,,2,230,1691,339,,1042,,1679,1308,3,3,4,31,21,217,814,190,15,231,105,5565,448,3,429,5,87,11152,,,,,,,
106430763,430763,SANTA CLARA,EL CAMINO HEALTH,2500 GRANT RD,MOUNTAIN VIEW,94040,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,23309,,991,,419,,9730,14987,2,4868,164,1517,4755,1582,1851,2649,2901,4432,,2866,21349,504,27,8324,69,567,10923,70,4274,465,17636,870,437,728,23,242,,1,1,6,4775,,12758,55,11906,,108936,7503,7643,4795,4775,,3,17455,287,233,2201,136,1,402,438,3124,,10,373,53,6,,,,1788,22931,,7464,1833,11984,84,,106,,,3248,,1796,1153,153,718,1357,416,8,16,2709,763,1864,254,857,785,5033,4863,33,178,1427,336,,1843,4823,1991,1790,6,18,2,1062,63,315,1219,259,63,406,510,9982,367,5,442,18,157,24097,,,,,,,
106430779,430779,SANTA CLARA,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DR,SAN JOSE,95124,Investor - Corporation,Small/Rural,300-499,District 15,District 28,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,15586,,635,,337,1,6864,9686,9,2751,272,845,2637,1113,1375,1902,2322,3342,,2252,14051,256,25,4284,52,361,8941,53,2328,515,8289,4617,1160,115,15,,,,,1,2362,,10434,,6125,,78916,9796,492,3908,2362,1,,10824,215,309,1712,49,2,233,542,2188,,3,424,55,,3,,,1427,15130,2,6486,1781,7653,54,,97,55,176,222,35,1641,466,209,605,809,463,12,12,2435,496,1429,152,512,499,2612,2515,14,314,1056,308,,1884,1866,1293,1544,2,12,4,685,51,290,1016,214,78,284,93,6900,343,11,222,1,166,16159,,,,,,,
106430837,430837,SANTA CLARA,O'CONNOR HOSPITAL,2105 FOREST AVE,SAN JOSE,95128,City or County,Small/Rural,300-499,District 10,District 28,San Jose Northwest,Urban,10481,43,,,,,4890,5634,,1324,141,911,1280,933,1459,1715,1289,1472,,4669,5748,107,35,2396,54,499,7133,104,166,137,7999,617,503,8,142,44,,,,7,1204,,7184,500,2840,,79843,7134,1089,1094,1204,,3,6766,149,23,1436,2,3,434,275,1249,,,161,7,,12,7,,927,9597,,2758,5468,1344,19,23,248,,664,,,1564,226,86,560,215,256,7,30,1600,484,1103,215,308,438,1296,1252,4,175,688,14,3,1982,1208,1073,995,2,1,1,34,23,223,486,55,26,203,114,3758,340,,593,,59,9872,,,,,,,
106430883,430883,SANTA CLARA,SANTA CLARA VALLEY MEDICAL CENTER,751 S BASCOM AVE,SAN JOSE,95128,City or County,Teaching,500+,District 15,District 28,San Jose Northwest,Urban,20979,,355,,822,,11061,11094,1,3647,901,2552,2887,2252,3251,3444,1809,1413,,11107,10310,739,96,3881,147,1226,15539,683,278,306,13652,2658,863,115,1385,397,,,202,137,2747,,12336,823,8997,,143250,10598,2169,4935,2747,1704,3,16740,418,240,1950,157,121,655,413,965,2,4,195,143,2,120,31,,345,21811,,3374,14227,2100,109,7,1292,,1047,,,1968,922,177,892,985,884,39,45,2493,764,1982,342,469,781,2982,2860,46,378,2971,162,14,4236,2723,1360,1711,21,26,18,304,95,715,1229,391,113,340,308,8119,447,,1176,1,103,20876,,,,,,,
106430905,430905,SANTA CLARA,STANFORD HEALTH CARE,300 PASTEUR DR,PALO ALTO,94305,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,29408,,563,,,,15206,14763,2,,285,1894,2700,3227,5045,6687,5972,4159,2,6188,23485,298,116,4550,455,1489,15134,250,7386,591,25730,929,2658,453,83,85,14,13,5,1,,,15609,411,13951,,197718,16488,2669,10049,,765,,17083,556,617,2728,1,13,,844,7356,1,19,655,85,,,13,,1451,28520,,13801,5123,8849,113,,209,,1015,861,,2149,4823,373,1054,1040,1399,58,23,4944,1039,3230,286,2255,1140,160,,344,404,4101,1145,4,3400,24,3955,3987,60,210,41,477,768,926,3477,1535,275,1200,791,8324,521,11,646,14,977,28323,,,,,,,
106431506,431506,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SAN JOSE,250 HOSPITAL PKWY,SAN JOSE,95119,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 17,District 29,New Almaden/San Jose Southwest,Urban,13349,,,,,,5874,7474,1,2348,104,1096,1933,943,1325,1768,1901,1930,1,4621,8573,155,52,2456,99,475,5540,114,4499,114,10359,107,387,126,44,1,,,,26,2298,1,6275,90,6984,,49431,3255,6120,1671,2298,,5,9318,511,20,726,5,,90,359,2091,,,197,20,4,3,5,,1180,12169,,4650,874,7649,26,,10,,138,1,1,2131,332,89,296,135,187,7,3,1586,385,1165,117,801,408,2448,2349,8,219,637,46,,3596,2292,799,1306,4,5,3,514,21,235,819,428,71,178,315,2307,456,1,94,,18,13236,,,,,,,
106434032,434032,SANTA CLARA,SAN JOSE BEHAVIORAL HEALTH,455 SILICON VALLEY BLVD,SAN JOSE,95138,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 17,District 27,Evergreen/San Jose East Central,Urban,,,3090,,,,1576,1514,,,993,842,584,323,247,90,,,11,714,2197,179,34,228,,145,1230,996,436,21,31,5,2731,2,315,1,,,,5,,,,2728,362,,27531,869,2196,24,,,1,2660,102,82,52,,9,157,,,,,,7,2,19,,,,3090,,423,397,2267,,,3,,,,,,,,,3089,,,,,,,,,,,,,,,1,,167,,,,,,,,,,,,,,,2922,1,,515,,14,2561,,,,,,,
106434040,434040,SANTA CLARA,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,725 WELCH RD,PALO ALTO,94304,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,17648,,,,,,6501,11147,,9061,3225,1471,3426,444,12,,,,9,6197,11153,298,49,4499,222,447,5717,276,6010,428,8336,552,4043,10,17,,1,,1,,4688,,,3227,14421,,104963,6590,2369,4001,4688,,,16727,161,11,52,418,,19,134,1,,,39,76,,6,4,,35,17609,4,1,4233,10083,,,3289,,27,11,4,178,405,132,326,598,688,33,10,301,598,815,74,321,241,5125,5241,1082,319,639,520,2,1924,4603,969,873,50,24,19,849,106,108,526,482,315,183,119,6333,165,3,,13,622,17010,,,,,,,
106434051,434051,SANTA CLARA,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,3777 S BASCOM AVE,CAMPBELL,95008,Investor - Limited Liability Company,Teaching,1-49,District 15,District 28,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,,20,,,,,16,4,,14,,,,,,,,,6,13,,7,,,,,,20,,,,,20,,,,,,,,,,,,20,,1340,,,20,,,,2,16,,,,,,1,1,,,,,,,,,1,19,,,20,,,,,,,,,,,,2,,4,,,1,7,,,,,,,2,,2,,2,9,,,,,,,,,,,,,,,11,,,,,,20,,,,,,,
106434138,434138,SANTA CLARA,ST. LOUISE REGIONAL HOSPITAL,9400 N NAME UNO,GILROY,95020,City or County,Teaching,50-99,District 17,District 30,Gilroy/Morgan Hill/Rucker/San Martin,Rural,3476,,,,,,1580,1896,,315,51,289,349,356,480,543,522,571,,1840,1570,66,11,176,,66,2941,77,144,61,2975,146,25,1,2,4,,,,31,292,,2795,25,656,,15857,2799,42,341,292,,2,2260,162,15,397,2,,119,91,320,,,91,2,1,12,4,,9,3467,,1052,1399,627,11,22,76,,289,,,832,55,24,155,73,85,1,7,369,144,594,62,44,162,327,302,1,59,173,6,1,512,304,162,490,,,,47,3,61,106,17,,28,31,1508,207,,117,,32,3327,,,,,,,
106434153,434153,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SANTA CLARA,700 LAWRENCE EXPY,SANTA CLARA,95051,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 10,District 25,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,21632,,,,,,8933,12699,,5102,466,1425,3852,1219,1641,2421,2586,2919,1,4721,16426,485,47,7224,231,696,8409,251,4497,277,15034,164,1491,305,77,,2,1,1,33,4521,3,7835,615,13182,,93220,1582,12712,2811,4521,,6,14754,434,53,1153,,,87,566,4229,,1,310,29,,7,9,,2330,19302,,6593,952,13835,11,,67,,171,3,,2444,795,146,439,167,280,6,4,3363,725,1387,149,187,502,4761,4628,141,297,759,452,,6016,4488,2631,1447,8,15,3,894,128,260,565,192,214,509,413,3292,557,5,58,2,50,21517,,,,,,,
106434218,434218,SANTA CLARA,KAISER PERMANENTE P.H.F - SANTA CLARA,3598 HOMESTEAD RD,SANTA CLARA,95051,Non-profit Corporation (incl. Church-related),Teaching,1-49,District 10,District 25,Santa Clara South and West,Urban,,,514,,,,233,281,,,59,180,78,65,77,37,13,,5,107,382,25,,81,,42,252,24,100,15,6,12,484,1,11,,,,,,,,,384,130,,4742,,511,3,,,,461,14,,,,,34,,,,,,4,,,1,,,514,,70,5,431,,,,,8,,,,,,,512,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,503,7,,10,,2,502,,,,,,,
106434220,434220,SANTA CLARA,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,1425 FRUITDALE AVE,SAN JOSE,95128,Investor - Corporation,Teaching,1-49,District 15,District 28,San Jose Northwest,Urban,,,194,,,,97,97,,,,70,57,32,23,,,,12,62,132,,,43,,14,62,7,68,,,,194,,,,,,,,,,,194,,,5140,,194,,,,,137,29,,1,,,25,,,,,,,,2,,,1,193,,3,154,,,37,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,3,,2,189,,,,,,,
106440755,440755,SANTA CRUZ,DOMINICAN HOSPITAL,1555 SOQUEL DR,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 17,District 29,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,9768,,,,477,,5047,5198,,934,92,565,950,742,1166,1813,2125,1857,1,2337,7560,348,158,185,11,149,7111,527,2104,,8168,355,176,281,41,398,1,,32,1,792,,7163,27,3055,,52202,4601,3192,1631,792,29,,5359,182,385,1116,22,15,299,299,2242,,23,234,45,16,8,,,988,9257,,5156,2592,2289,10,,110,7,80,,1,1682,294,76,397,372,395,8,7,1740,401,1044,158,353,422,882,845,17,150,941,61,,3055,803,1147,909,3,8,,47,20,216,564,127,44,183,178,2698,243,21,614,,65,9545,,,,,,,
106444012,444012,SANTA CRUZ,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVE,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),Teaching,1-49,District 17,District 29,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,1709,,,,,,448,1261,,731,,192,493,87,35,77,74,17,3,589,1085,35,,51,25,,1168,42,368,55,968,23,2,1,,,,,,,715,,,,1709,,4187,,98,896,715,,,1575,18,1,11,,,1,,99,,2,,,2,,,,2,1707,,148,268,1201,,,17,,74,1,,2,47,1,2,,3,,,,3,30,3,112,17,734,731,2,1,15,6,,77,709,4,64,2,2,,13,12,10,125,1,31,,5,654,,,1,,1,1707,,,,,,,
106444013,444013,SANTA CRUZ,WATSONVILLE COMMUNITY HOSPITAL,75 NEILSON ST,WATSONVILLE,95076,Investor - Corporation,Teaching,100-149,District 17,District 30,Freedom/Watsonville,Urban,4745,,,,,,2009,2734,2,888,108,557,642,385,510,590,551,514,,3139,1599,7,,65,,35,1447,31,3097,70,3547,148,47,192,8,1,,,5,,797,,3045,,1700,,15752,1409,1920,618,797,,1,3387,109,16,434,7,1,118,105,468,,6,63,30,1,,,,195,4550,,1418,2509,782,9,,11,,15,1,,818,47,30,222,126,86,1,7,345,140,581,69,76,227,867,829,1,52,192,29,,253,798,269,435,,,,27,2,68,165,24,7,35,40,2476,146,,193,,15,4537,,,,,,,
