oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106190434,190434,LOS ANGELES,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,90034,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 30,District 54,Hancock Park/Mid-City West/Park La Brea,Urban,11218,,,,,,4211,7006,1,1949,53,936,1773,851,935,1311,1620,1789,1,3589,7571,58,,683,32,4606,2268,90,3386,153,7749,483,977,79,1,,2,,1,4,1922,,5131,714,5373,,42717,3721,3741,1832,1922,,2,7056,331,22,641,,,69,384,2496,,1,196,11,,2,9,,801,10417,,4121,1568,5268,2,2,7,,238,12,,1605,428,147,743,139,191,2,3,1196,464,1025,70,180,329,2077,1949,15,126,458,71,,1195,1908,601,1514,3,6,3,576,24,217,441,33,53,238,225,3833,348,,82,,22,11114,,,,,,,
106190449,190449,LOS ANGELES,KINDRED HOSPITAL - LA MIRADA,14900 IMPERIAL HWY,LA MIRADA,90638,Investor - Limited Liability Company,Teaching,100-149,District 32,District 57,La Mirada/Santa Fe Springs South,Urban,1311,,,,,,722,589,,,,23,43,62,142,322,379,340,,266,1029,16,,171,11,88,816,10,215,,2,2,1255,,52,,,,,,,,,,1311,,49070,,,1311,,,,48,151,17,529,,1,21,337,170,,,36,,,,1,,20,1291,,786,157,319,1,,46,,2,,,140,13,5,37,2,16,,,61,677,65,45,30,93,,,,4,89,34,,453,,200,89,,,,2,,43,29,,1,27,1,429,37,,22,,5,1284,,,,,,,
106190462,190462,LOS ANGELES,AURORA LAS ENCINAS HOSPITAL,2900 E DEL MAR BLVD,PASADENA,91107,Investor - Limited Liability Company,Teaching,100-149,District 25,District 41,Pasadena South/San Marino/South Pasadena,Urban,,,2781,189,,,1661,1309,,,183,1057,702,509,346,158,13,,2,661,2304,5,11,239,12,435,1472,11,777,13,868,19,1881,,6,12,,,180,4,,,4,1857,1109,,32653,708,2035,227,,,,2271,23,162,41,332,3,98,,,,,,5,,35,,,,2970,,506,50,1482,,358,90,249,40,195,,,,,,2961,3,,,,,,,,,,,,,,4,2,325,,,,,,,,,,,,,,,2645,,5,177,,142,2646,,,,,,,
106190470,190470,LOS ANGELES,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,4101 TORRANCE BLVD,TORRANCE,90503,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 26,District 66,Redondo Beach Central and South/Torrance West Central,Urban,18376,1143,,,,,7918,11600,1,3067,161,1181,2659,1336,1893,2671,2875,3675,1,6088,12999,432,54,2090,172,2970,8581,400,4665,587,14845,43,487,157,30,1287,,,2,2,2666,,11368,112,8039,,96062,11435,1623,3786,2666,,9,12782,604,140,1817,29,5,291,573,2795,,7,452,16,5,2,,1,778,18741,,7209,3468,8336,79,,174,,240,13,,1800,678,131,715,178,587,11,32,3042,894,1719,294,658,1008,2905,2782,26,353,1283,422,1,1523,2638,1810,1658,7,25,1,817,74,353,862,371,56,235,141,8562,386,9,254,23,149,19084,,,,,,,
106190500,190500,LOS ANGELES,CEDARS-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,90292,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 26,District 62,Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills,Urban,4664,,116,,,,2380,2399,1,,15,214,389,497,718,864,891,1191,1,769,3961,50,15,185,12,1305,2816,51,321,75,4383,63,31,293,8,,1,,1,,,,4016,1,762,1,21538,4021,6,753,,,,2384,308,211,630,28,,214,124,778,,,81,22,,,,,286,4494,,2599,708,1238,151,,14,,70,,,912,103,52,413,123,136,4,4,560,293,647,100,604,288,14,,2,84,433,8,,209,1,326,738,3,1,,15,15,96,718,107,9,94,60,2293,95,2,275,25,164,4314,,,,,,,
106190517,190517,LOS ANGELES,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,18321 CLARK ST,TARZANA,91356,Investor - Limited Liability Company,Teaching,200-299,District 27,District 45,Encino/Tarzana/Warner Center/Woodland Hills,Urban,14302,,,,2,1,5973,8331,1,3309,392,963,1939,813,948,1543,1785,2612,1,3335,10806,164,17,663,33,488,9314,147,3363,280,10715,29,657,455,11,26,1,8,1,2,2400,,7956,588,5760,1,50121,7705,1424,2771,2400,,5,9894,233,74,1341,80,,258,323,1879,,15,173,29,,6,,,174,14131,,4932,3367,5825,13,,56,,112,,,1262,483,106,429,108,346,8,22,1841,857,1452,171,352,692,2544,2501,21,280,785,43,2,955,2440,1256,1270,5,17,,718,36,170,562,121,36,261,184,5976,298,3,97,6,72,14127,,,,,,,
106190521,190521,LOS ANGELES,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,90247,Investor - Partnership,Teaching,150-199,District 35,District 66,Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North,Urban,5588,83,,,,,2981,2690,,,36,281,513,629,1095,1430,955,732,,1797,3838,36,,239,22,2804,1740,41,825,,5292,9,149,142,1,33,33,,,12,,,4798,64,809,,35906,5388,,283,,,,3234,332,8,878,59,,608,271,243,,1,28,5,4,,,,43,5628,,2249,3041,266,1,,7,1,84,22,,1186,107,73,375,116,366,1,7,935,434,766,120,129,385,21,,,172,388,90,,842,1,795,428,1,4,,61,5,133,156,7,1,116,61,3020,40,34,260,1,32,5344,,,,,,,
106190522,190522,LOS ANGELES,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1420 S CENTRAL AVE,GLENDALE,91204,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 25,District 43,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,Urban,9222,,1206,,381,,4961,5842,6,1280,92,1190,1393,841,1165,1545,1477,1826,,3840,6721,248,12,634,33,618,7277,302,1915,18,8161,17,693,149,26,506,,,,1,1256,,6131,47,4526,105,48698,5379,2135,2038,1256,1,,6877,211,319,920,54,2,257,278,1665,,1,139,67,,19,,,201,10608,,4132,5090,1257,4,13,34,,222,52,5,1391,284,66,335,1306,282,6,9,1593,370,795,129,370,468,1362,1278,1,182,481,101,,2230,1173,1075,842,,2,,237,25,119,469,74,3,139,94,4074,253,38,816,1,47,9907,,,,,,,
106190524,190524,LOS ANGELES,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,14850 ROSCOE BLVD,PANORAMA CITY,91402,Investor - Limited Liability Company,Teaching,100-149,District 18,District 46,Northridge South/Reseda North,Urban,3984,,2223,,,,3639,2568,,,82,733,924,794,974,1118,865,717,,2546,3660,1,11,418,,890,4808,13,34,33,3972,114,793,1180,2,55,,,91,,,,4828,701,678,,42852,4587,988,632,,,,3403,103,19,1466,,2,289,183,678,,,28,23,2,10,1,,157,6050,,1771,2572,1625,128,,23,,88,,,834,42,27,243,2320,180,,2,384,275,434,75,623,276,,,,128,357,3,4,769,,439,336,1,1,,3,,63,644,111,3,42,25,3695,75,,836,5,29,5337,,,,,,,
106190525,190525,LOS ANGELES,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,90806,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,14684,,,,481,,7342,7823,,,117,810,1351,1511,2361,3229,3301,2483,2,5065,9915,185,46,1509,198,2578,7289,161,3077,307,14252,5,774,80,19,32,,,,3,,,11903,,3262,,96493,10186,1393,2595,,987,4,8711,396,375,1839,11,4,,621,2983,,14,198,8,1,4,,,667,14498,,7659,4360,2889,80,,114,,63,,,1945,1173,172,725,111,533,39,34,3174,561,1683,229,1050,738,130,,26,406,2141,292,3,2112,28,2160,1971,20,107,12,412,81,588,1649,447,61,436,283,4576,222,1,430,7,96,14631,,,,,,,
106190529,190529,LOS ANGELES,USC ARCADIA HOSPITAL,300 W HUNTINGTON DR,ARCADIA,91007,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 22,District 49,Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre,Urban,12188,,,,588,,5468,7308,,1184,37,468,1303,865,1302,1881,2405,3331,,332,12388,56,14,3652,,442,4317,56,4235,60,11067,3,46,25,32,430,2,,,,1171,,8517,,4259,,66539,8517,1529,1559,1171,,,6979,465,557,1390,,1,192,472,2408,,18,278,15,,1,,,900,11874,2,6151,639,5687,76,,34,1,188,,,1468,576,96,725,39,422,12,21,1843,558,1470,165,755,657,1239,1183,2,329,1116,97,3,2126,1164,1070,1633,,6,,314,58,222,1073,184,43,261,98,3860,664,36,44,1,78,12617,,,,,,,
106190541,190541,LOS ANGELES,MONROVIA MEMORIAL HOSPITAL,323 S HELIOTROPE AVE,MONROVIA,91016,Investor - Limited Liability Company,Teaching,1-49,District 25,District 41,Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre,Urban,237,,,,,,122,115,,,,,,,15,50,69,92,11,53,184,,,81,,,100,17,39,,15,,222,,,,,,,,,,,,237,,6998,,,237,,,,17,14,1,140,,,1,38,18,,,8,,,,,,23,214,,225,,12,,,,,,,,97,,,7,,,,,2,89,8,6,14,5,,,,,7,2,,67,,51,9,,,,,,4,11,5,,17,1,72,,,1,,1,235,,,,,,,
106190547,190547,LOS ANGELES,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,91754,Investor - Partnership,Teaching,100-149,District 22,District 49,Montebello North/Monterey Park/South San Gabriel,Urban,3059,,,,,,1480,1579,,,26,174,260,364,490,571,535,639,,2122,929,8,,521,,126,2088,111,213,,2156,14,870,17,,,1,1,,,,,2105,675,279,,16353,13,3001,45,,,,1914,90,13,329,,2,221,50,370,,,61,6,1,1,,1,74,2985,,1355,1450,218,,,7,,19,8,2,396,102,47,257,50,117,5,14,492,189,641,110,74,289,22,,,126,127,1,,386,3,241,509,1,3,1,37,14,80,65,8,2,149,123,1388,49,2,66,,9,2982,,,,,,,
106190552,190552,LOS ANGELES,MOTION PICTURE AND TELEVISION HOSPITAL,23388 MULHOLLAND DR,WOODLAND HILLS,91364,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 27,District 45,Encino/Tarzana/Warner Center/Woodland Hills,Urban,,58,103,,,,80,81,,,,,,,,26,51,81,3,14,147,,,,,12,131,18,,,26,,98,26,7,4,,,,,,,,83,78,,33524,1,157,3,,,,39,45,,11,27,,,27,2,,,2,8,,,,,51,110,,101,49,4,,,,,7,,,1,,,1,52,94,,,5,3,,,2,,,,,,,2,1,,,,,,,,,,,,,,,,161,,,,,1,160,,,,,,,
106190555,190555,LOS ANGELES,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Non-profit Corporation (incl. Church-related),Teaching,500+,District 26,District 50,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,49658,,,,,,22109,27532,17,6983,618,2563,7497,4085,4789,7213,8086,7804,20,8748,40009,901,111,4104,143,6664,32055,863,4334,1384,37363,1573,2685,1681,68,,16,5,4,1,6262,,25619,94,23938,7,305878,24940,7146,10531,6262,779,,30546,413,2048,3708,137,2,675,1477,10128,,9,423,78,1,5,,8,1883,47775,,21298,5291,21985,216,,369,,497,,2,4719,3068,437,1381,361,1394,45,59,6894,1582,4778,611,2499,2046,6663,6363,290,480,5313,667,8,3602,6181,6195,5706,35,130,19,1912,458,1194,4147,1721,237,1603,1089,14549,880,16,879,95,1204,47464,,,,,,,
106190568,190568,LOS ANGELES,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,91325,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 27,District 45,Northridge South/Reseda North,Urban,12735,,1125,,390,,7016,7233,1,1529,805,1016,1344,1064,1398,2166,2287,2638,3,4514,9458,278,45,1398,46,786,10451,666,746,112,11062,839,588,392,276,262,,,,,831,,10659,460,3074,57,74558,4016,6360,2062,831,981,,8067,496,303,1706,137,7,323,341,2411,,7,333,44,,71,4,,792,13393,65,6065,4221,3472,91,,182,19,199,1,,2195,244,84,457,1335,403,4,7,2429,702,1245,112,291,569,941,896,14,279,1945,98,,2416,829,1818,1233,3,12,3,237,38,338,977,183,19,309,130,5547,158,53,713,1,113,13370,,,,,,,
106190570,190570,LOS ANGELES,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVE,NORWALK,90650,Investor - Corporation,Teaching,50-99,District 32,District 57,Norwalk/Studebaker,Urban,2736,,,,,,1538,1198,,,,89,179,259,492,719,541,452,5,1116,1466,154,12,223,,427,863,142,1022,47,1119,9,919,560,101,8,,2,18,,,,1755,623,358,,15790,2595,,139,,,2,945,150,1,1246,94,2,105,80,65,,1,8,22,1,10,6,,10,2726,,1535,1021,118,4,,44,,14,,,787,34,17,193,106,142,1,5,270,88,333,90,65,274,,,,73,251,6,1,315,,277,281,,,,10,1,47,90,,,20,1,1682,12,1,74,,11,2650,,,,,,,
106190587,190587,LOS ANGELES,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,LONG BEACH,90806,Investor - Limited Liability Company,Teaching,100-149,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,2966,,5200,,,,5081,3081,4,,98,1615,1999,1380,1282,890,513,389,,2834,5238,94,51,440,81,2361,2993,55,2074,111,4386,38,2317,536,517,268,1,,103,,,,4856,2224,1086,,59917,4507,3585,74,,,,5935,261,280,658,122,17,357,114,160,,,37,206,,4,15,,115,8051,,1499,6383,197,,,15,,72,,,346,31,32,202,5792,122,,4,367,267,326,93,88,169,20,,,125,173,9,,885,2,216,264,,1,3,7,,51,54,5,1,21,4,6616,36,272,2960,1,23,4910,,,,,,,
106190599,190599,LOS ANGELES,KINDRED HOSPITAL PARAMOUNT,16453 COLORADO AVE,PARAMOUNT,90723,Investor - Limited Liability Company,Teaching,150-199,District 33,District 63,Bellflower/Paramount South,Urban,677,,,,,,396,281,,,,,25,27,88,177,216,139,5,174,420,83,,44,,133,225,8,267,,,,638,1,37,,,,,1,,,,,677,,29948,,,677,,,,20,33,8,335,1,,14,176,81,,,8,1,,,,,44,633,,458,99,107,3,,10,,,,,65,1,2,13,,9,,1,40,377,33,31,15,50,,,,3,18,19,,206,,157,82,,,,,1,14,14,,,18,1,183,1,1,11,,1,664,,,,,,,
106190630,190630,LOS ANGELES,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,91767,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 20,District 52,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,24998,,,,,,10440,14558,,5443,392,3346,3500,1546,2199,2795,2759,3016,2,13496,11089,413,28,1934,98,1608,15507,18,3332,2473,19287,,439,193,104,,,2,3,,4970,,13466,497,11035,,104323,10908,5446,2388,4970,1286,,20429,400,144,1848,210,23,403,872,209,,46,372,33,3,6,,,1442,23556,,7251,11873,4897,72,,439,,425,41,,3010,521,88,752,172,451,8,11,3023,762,1627,170,458,793,5363,5112,12,157,2460,46,2,3458,4936,1773,1908,5,7,16,257,46,425,1620,293,35,526,179,8646,868,11,451,2,118,24416,,,,,,,
106190631,190631,LOS ANGELES,PIH HEALTH HOSPITAL - WHITTIER,12401 WASHINGTON BLVD,WHITTIER,90602,Non-profit Corporation (incl. Church-related),Teaching,500+,District 32,District 57,La Habra Heights/Whittier,Urban,22683,802,,,305,,10210,13580,,2066,131,1472,2368,1832,2687,3686,4373,5173,2,15957,7220,613,384,1330,,484,13874,656,6693,369,19249,124,1022,188,99,1111,,,3,,1993,1,15909,647,7233,1,113019,16022,3382,2393,1993,,,12391,682,248,2105,43,1,419,678,6675,3,19,498,22,,6,,,1529,22260,1,12347,4760,6315,37,,147,,184,,,2978,931,192,1286,237,922,48,45,3850,799,2804,310,766,1285,2214,2058,10,785,1958,312,,2144,1965,2259,2784,14,11,1,477,74,490,1224,346,69,383,336,10398,815,195,390,,83,23122,,,,,,,
106190636,190636,LOS ANGELES,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1115 S SUNSET AVE,WEST COVINA,91790,Investor - Corporation,Teaching,300-499,District 22,District 48,Valinda/West Covina,Urban,15461,,,,221,,6153,9523,6,3574,302,2063,2069,1022,1394,1958,1679,1621,,11130,4498,54,,1630,61,426,12952,131,446,36,11171,81,365,602,52,228,,4,2,1,3176,,7862,211,7609,,65235,2798,8263,1445,3176,,,10843,567,184,1120,41,,353,372,1939,,21,226,10,,6,,,357,15325,,4206,8038,2907,35,,208,,288,,,1320,417,141,533,84,359,5,16,1464,675,1579,156,547,696,3407,3286,5,277,661,54,,4258,3142,852,1435,3,12,,307,26,260,782,192,53,116,162,3890,192,12,160,,38,15472,,,,,,,
106190661,190661,LOS ANGELES,L.A. DOWNTOWN MEDICAL CENTER,1711 W TEMPLE ST,LOS ANGELES,90026,Investor - Limited Liability Company,Teaching,150-199,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,1996,,4246,,1,,3605,2638,,,11,423,853,824,1105,1507,1039,472,9,1310,4417,516,,312,,1153,2216,153,2393,16,187,1176,1718,2676,,466,,,19,1,,,,1715,4528,,52809,2,5873,368,,,,2626,214,126,2840,7,3,44,28,16,,,6,317,1,15,,,1972,4271,,3412,2639,4,75,1,,,13,99,,268,72,40,273,4236,172,1,4,94,120,168,112,194,209,,,2,101,174,3,,4303,,113,137,7,29,1,2,7,28,170,53,21,12,6,1350,4,,898,,9,5336,,,,,,,
106190673,190673,LOS ANGELES,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,91773,Investor - Limited Liability Company,Teaching,100-149,District 25,District 41,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,3688,,,,,,1579,2109,,364,39,240,362,249,432,588,593,821,,1417,2270,1,,285,,231,3151,10,11,,2948,,10,290,66,,,,4,6,364,,2853,,835,,16902,2826,345,153,364,,,1978,124,17,574,3,1,215,177,508,,,67,21,3,,,,62,3626,,1762,1003,830,10,,10,,57,16,,826,67,23,148,19,213,3,5,360,195,426,52,115,215,397,364,,48,210,2,,823,361,181,330,3,3,1,22,2,39,131,4,2,31,49,1656,50,2,53,1,20,3612,,,,,,,
106190680,190680,LOS ANGELES,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,1300 W 7TH ST,SAN PEDRO,90732,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 35,District 70,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,Urban,4115,192,444,328,383,,2780,2681,1,,50,391,617,666,936,1107,844,851,,2048,3310,104,,241,30,588,2918,126,1446,113,4139,7,557,56,8,676,1,,13,5,,,3704,16,1742,,86780,3589,551,1307,,,15,3038,520,31,437,28,41,215,176,784,,,80,103,,7,,2,151,5311,,2319,1781,1190,12,,42,,65,53,,838,87,30,304,1118,214,3,8,706,439,639,126,96,308,21,,,96,384,44,1,1354,8,367,619,,,,43,8,97,154,23,2,56,81,2509,141,,366,3,64,5029,,,,,,,
106190681,190681,LOS ANGELES,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,90036,Investor - Limited Liability Company,Teaching,1-49,District 30,District 50,Hancock Park/Mid-City West/Park La Brea,Urban,498,,,,,,238,260,,,,,24,53,117,155,115,26,8,93,405,,,24,,45,358,7,64,,498,,,,,,,,,,,,,,498,,701,,,498,,,,407,,6,,1,,,,84,,,,,,,,,,498,,192,,159,87,,,,7,53,,,,,,,2,,,,,,,469,,,,,,27,,,1,,,,,,,,,1,441,49,,,,2,4,,,2,27,469,,,,,,,
106190687,190687,LOS ANGELES,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH ST,SANTA MONICA,90404,University of California,Teaching,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,15447,,2,,,,6659,8789,1,2302,652,763,1925,1142,1415,2195,2541,2513,1,3315,11188,946,87,1492,45,1439,8395,1570,1898,523,11048,816,1643,467,36,,3,11,1,10,1414,,7743,851,6854,1,85849,8436,2888,2708,1414,,3,9349,312,280,1353,89,,223,308,3257,,6,241,29,,2,,,1132,14317,,6488,2267,6529,20,,76,,62,6,1,1587,1086,238,640,221,637,15,22,1115,898,1584,247,1210,674,1462,1579,57,301,1174,701,1,3327,1383,736,1360,13,16,9,376,89,290,1640,285,70,482,343,4518,512,,290,15,267,14877,,,,,,,
106190696,190696,LOS ANGELES,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,91352,Investor - Corporation,Teaching,200-299,District 18,District 39,Pacoima East/Sun Valley West,Urban,1900,60,2130,,,,2679,1411,,,68,759,993,782,699,456,184,149,,2042,2027,21,,117,,815,1011,28,2119,,2264,34,1647,9,35,88,10,,3,,,,2384,1483,223,,33296,2331,399,1353,,,7,3242,55,16,181,96,8,332,58,24,,,3,61,1,13,,,2,4088,,682,3130,204,2,8,,,64,,,176,35,14,98,2603,58,,3,162,139,281,74,49,137,,,,146,107,4,4,157,,48,89,,,,35,,14,23,3,,7,2,3682,30,11,1008,,12,3059,,,,,,,
106190708,190708,LOS ANGELES,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 18,District 46,Sherman Oaks/Studio City/Valley Village,Urban,3775,12,338,,,,2171,1954,,,14,118,287,310,532,878,968,1018,,732,3350,43,,122,,343,2419,146,1095,,2684,66,251,1060,2,44,,,17,1,,,3725,182,218,,23892,819,3164,142,,,,1489,148,79,1313,159,10,287,199,340,,,56,44,,,1,,224,3901,,2612,1098,354,31,,5,,25,,,837,46,24,276,378,189,,17,614,276,455,107,192,243,,,1,68,372,26,4,507,2,641,234,,,1,5,8,120,253,8,2,43,10,2240,51,15,223,,56,3831,,,,,,,
106190754,190754,LOS ANGELES,ST. FRANCIS MEDICAL CENTER,3630 E IMPERIAL HWY,LYNWOOD,90262,Investor - Limited Liability Company,Teaching,300-499,District 33,District 63,Downey Southwest/Lynwood North Central/South Gate East,Urban,16564,2,2188,,,,8812,9942,,2790,432,2857,3058,1941,2184,2421,1707,1364,,13043,5024,687,31,275,38,3382,1084,553,13122,269,11010,3129,3,221,1089,324,,,40,203,2735,,12749,6,5999,,100016,12508,1846,1059,2735,605,1,13785,495,150,1106,138,64,747,588,1440,,2,160,77,,2,,,296,18458,,2637,14085,730,,,197,,1081,24,,2045,256,94,698,2248,497,16,25,2086,597,1247,159,312,609,2949,2789,4,234,1879,7,3,6385,2690,1912,1082,2,9,11,202,29,500,674,138,18,250,104,4594,154,15,934,,42,17763,,,,,,,
106190756,190756,LOS ANGELES,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,90404,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,14080,31,,,1,,5996,8114,2,2077,44,458,2016,753,976,1756,2723,3306,3,1669,11908,535,23,851,21,816,9614,539,1885,363,11175,238,166,362,17,81,,,2,2,2069,,6708,7,7397,,54882,6585,464,4989,2069,,5,7966,186,407,1530,32,,146,431,3150,,4,240,16,,4,,,414,13698,,6318,1102,6441,50,,57,,144,,,1324,989,66,285,100,279,13,12,1718,501,1031,149,1745,488,2138,2072,28,143,911,120,,1023,2050,1220,1084,9,99,11,688,65,196,2034,396,87,402,251,4366,131,7,312,21,228,13544,,,,,,,
106190758,190758,LOS ANGELES,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,501 S BUENA VISTA ST,BURBANK,91505,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 25,District 43,Burbank North/North Hollywood South,Urban,17038,29,,,216,,7556,9724,3,2145,83,1244,1968,1285,1672,2429,2910,3538,9,5111,11967,205,12,660,36,687,9904,204,5271,509,14167,180,224,261,4,382,1,1,4,1,2058,,11271,10,6002,,74933,11250,884,3075,2058,,16,10925,295,177,2159,39,3,231,697,2371,,7,366,9,2,1,,1,510,16773,,7515,4980,4415,23,,96,,249,5,,2406,736,142,708,144,451,6,28,2478,875,1807,228,440,867,2192,2127,13,265,1186,182,2,1888,2033,1637,2057,11,8,,536,59,225,792,179,28,337,270,6938,285,11,266,10,151,16845,,,,,,,
106190766,190766,LOS ANGELES,COAST PLAZA HOSPITAL,13100 STUDEBAKER RD,NORWALK,90650,Investor - Limited Liability Company,Teaching,100-149,District 32,District 57,Norwalk/Studebaker,Urban,2022,,,,,,1026,996,,,,84,136,186,335,425,408,443,5,988,1028,6,,158,17,218,905,15,709,,1896,2,28,73,,,12,,1,10,,,1934,8,80,,10079,1947,,75,,,,721,123,2,543,88,,127,132,206,,,31,48,1,,,,95,1927,,1060,722,168,34,14,10,1,13,,,613,18,33,151,51,101,,,313,121,210,25,49,141,,,,61,126,4,5,334,1,244,184,,1,,5,,48,83,21,1,33,6,1037,24,8,26,,4,1984,,,,,,,
