oshpd_id9,OSHPD_ID,FACILITY_NAME,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,TOC_Acute,TOC_Rehab,TOC_SN_IC,TOC_Unknown,TOC_Psych,TOC_Chem_Dep,Sex_Female,Sex_Male,Sex_Unknown,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_01_09,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,racegrp_inv_blank,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,Route_Another_ER,Route_No_ER,Route_Your_ER,Route_NA,Adm_Elective,Adm_Emergency,Adm_NA,Adm_Urgent,Adm_Newborn,Adm_Trauma,DNR_No,DNR_Yes,DNR_Unknown,Admt_Amb_Surgery,Admt_Another_HCF,Admt_Clinic_Dr,Admt_Court_LE,Admt_DistinctPartXfer,Admt_Hosp_Dif,Admt_Non_HCF,Admt_SNF_ICF_ALF,Admt_HospiceFacility,Admt_NB_InHosp,Admt_NB_OutHosp,Admt_NA,Admt_NB_Illogical,Admt_Disaster_Care_Site,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Hospice_Care,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Rehab,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Disaster_Care_Site,disp_Other,disp_Invalid_Blank,Payer_County_Indigent_Prog,Payer_Medi_Cal,Payer_Medicare,Payer_Other_Government,Payer_Priv_Coverage,Payer_Self_Pay,Payer_Workers_Comp,Payer_Other_Payer,Payer_Other_Indigent,Payer_Unknown,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Unacceptable_principal_dx,PR_Cardiovascular_System,PR_Diagnostic_Therapeutic,PR_Digestive_System,PR_Ear,PR_Female_Reproductive_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_None,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_Endocrine_System,PR_Eye,PR_Hemic_Lymph_System,PR_Male_Reproductive_System,PR_No_Group_Assigned,PR_Obstetrical,Zip_CA_Resident,Zip_Homeless,Zip_Out_of_State,Zip_Blank_Invalid,Zip_Foreign,Zip_Unknown,Dsch_Days,teach_rural
106090793,090793,BARTON MEMORIAL HOSPITAL,El Dorado,2170 South Ave,South Lake Tahoe,96150,Non-profit Corporation (incl. Church-related),100-149,District 1,District 5,South Lake Tahoe,Rural,1775,,11,,,,962,823,1,38,172,260,150,197,302,234,162,255,16,,7,56,19,16,8,33,79,1568,,296,1432,57,1,,713,1073,,420,1014,,40,239,73,1703,83,,,3,363,1,7,12,1155,5,,238,,1,1,,79,18,26,189,12,,,12,5,3,1371,68,,3,,,,,502,528,68,547,124,15,2,,,111,199,6,,64,1,12,58,156,219,87,143,36,24,253,132,28,11,246,,,24,73,132,,6,39,264,11,930,,27,16,,,4,18,6,236,1454,40,290,,2,,6039,Small/Rural
106090933,090933,MARSHALL MEDICAL CENTER,El Dorado,1100 Marshall Way,Placerville,95667,Non-profit Corporation (incl. Church-related),100-149,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,5064,,141,,,,2825,2380,,22,343,412,309,581,973,1011,1119,435,,,20,41,26,22,17,383,42,4654,,306,4849,50,,1,1324,3878,2,723,2561,,1366,414,141,4962,243,,,9,784,8,,150,3732,82,,414,,26,,,251,95,110,704,193,4,19,7,3,19,3272,524,4,,,,,,1395,2219,169,1358,25,13,16,,10,701,726,27,8,175,2,34,268,585,489,144,347,121,113,448,400,94,81,433,6,3,263,1060,469,,11,111,459,40,1990,9,101,265,,,10,9,,408,5062,119,23,,1,,19939,Small/Rural
106094002,094002,TELECARE EL DORADO COUNTY P.H.F.,El Dorado,935B SPRING ST,PLACERVILLE,95667,Investor - Corporation,1-49,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,,,,,353,,142,211,,27,98,117,56,35,19,1,,,,,,6,17,,,18,3,309,,28,318,7,,,353,,,,,,353,,,353,,,,1,,1,,349,1,,,,,1,,,5,41,,,,,3,,,11,293,,,,,,,58,295,,,,,,,,,,,,,,,2,,,,350,,,,,,,1,,,,,,,,,,,,353,,,,,,,,,,344,1,7,,,1,4154,NA
106100005,100005,CLOVIS COMMUNITY MEDICAL CENTER,Fresno,2755 Herndon Ave,Clovis,93611,Non-profit Corporation (incl. Church-related),200-299,District 8,District 23,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,19561,3,,,,,12273,7291,,200,2767,2998,1124,1479,2128,2216,2037,4615,,,218,1794,833,93,43,677,72,15834,,7381,12088,92,3,5,10488,9071,,1334,9270,3,4349,4608,,19152,411,1,,13,11,6,2,30,14738,152,2,4601,6,2,1,,531,250,512,2497,365,,,19,368,85,13975,958,,4,,,,,6081,5613,330,7216,280,44,,,,1495,1599,76,12,815,4,102,901,1866,920,114,259,469,176,4902,855,196,178,4614,11,,980,1194,1592,7,140,269,896,100,8809,43,346,183,8,,71,21,329,4576,19428,91,38,,4,3,79505,NA
106100697,100697,COALINGA REGIONAL MEDICAL CENTER,Fresno,1191 Phelps Ave,Coalinga,93210,Investor - Limited Liability Company,100-149,District 12,District 31,Coalinga,Rural,30,,14,,,,23,21,,,3,1,4,10,8,13,5,,,,,,,2,,1,7,34,,19,20,5,,,14,30,,14,29,,1,,,2,42,,,1,,,34,1,,8,,,,,,,3,1,2,,1,,2,1,,,19,11,4,,,,,,19,13,3,5,2,,2,,,6,3,,,4,,1,1,12,1,,1,1,2,,7,4,1,,,,,2,,,,1,,,41,,,,,,,,,,44,,,,,,266,Small/Rural
106100717,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Fresno,2823 Fresno St,Fresno,93721,Non-profit Corporation (incl. Church-related),500+,District 14,District 31,Fresno West Central,Urban,36687,617,161,,3097,,21054,19507,1,1096,5439,5613,4370,5797,6516,4292,2772,4394,273,,305,2688,3813,360,91,1605,73,31627,,19593,20858,111,,1318,16492,22752,,4952,19249,87,9278,4077,2919,39763,798,1,8,905,480,275,1005,3455,29872,470,6,4057,20,9,,,640,1606,1281,5854,564,23,391,133,874,147,26522,2494,,10,1,22,,129,20470,11409,2003,5341,1006,202,2,,,5273,2972,224,41,2309,42,437,1278,3932,4940,3649,847,1177,1010,5105,1599,631,767,4251,77,1,4094,4512,4074,18,295,1171,2105,931,17288,122,843,261,44,26,188,60,510,4020,38353,2038,131,,9,31,271335,Teaching
106100797,100797,ADVENTIST HEALTH REEDLEY,Fresno,372 W CYPRESS AVE,REEDLEY,93654,Non-profit Corporation (incl. Church-related),1-49,District 14,District 31,Orange Cove/Parlier/Reedley/Squaw Valley/Tivy Valley/Wonder Valley,Rural,2882,,68,,,,2139,811,,92,738,476,90,46,79,68,98,1263,,,1,15,8,1,,262,25,2638,,2560,360,30,,22,2595,327,6,455,221,,1014,1258,2,2867,83,,,,39,1,14,63,1560,15,,1254,2,,2,,94,6,7,47,9,1,,,,,2707,63,1,15,,,,,2292,218,10,404,26,,,,,63,32,1,,40,,8,41,39,24,7,5,14,13,1310,54,14,22,1263,,,11,1262,1,,21,4,5,2,378,4,,2,,,,,,1260,2943,5,2,,,,7646,Small/Rural
106100899,100899,ST. AGNES MEDICAL CENTER,Fresno,1303 E Herndon Ave,Fresno,93720,Non-profit Corporation (incl. Church-related),300-499,District 8,District 23,Fresno North Central,Urban,24648,,,,,,14487,10161,,272,2846,2659,1741,2767,3701,3414,3477,3771,,,134,1659,1655,49,24,1672,272,19183,,10431,14096,121,,35,7957,16656,,2697,16670,,1510,3771,,22340,2308,,1,38,2635,1,,120,17871,211,,3761,10,,,,192,559,815,3797,403,9,3,35,194,123,16644,1504,,364,5,1,,,10019,9644,267,4381,208,114,15,,,3113,2512,138,12,1147,11,76,1301,2363,1261,297,945,802,435,4078,1669,404,298,3771,13,2,2093,2185,2222,9,285,490,1594,157,10665,38,379,293,13,2,68,57,350,3748,24224,285,75,,54,10,104008,NA
106104023,104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Fresno,7173 N Sharon Ave,Fresno,93720,Investor - Limited Liability Company,50-99,District 8,District 23,Fresno Northwest,Urban,1324,,,,,,647,677,,1,32,28,77,160,294,370,362,,,,6,48,49,14,1,,7,1199,,217,1000,107,,1323,1,,,1322,,,2,,,1308,16,,,1,,1,,1321,1,,,,,,,,163,,2,509,7,,,,,1,536,106,,,,,,,189,891,,219,1,9,15,,,290,2,,1,2,,167,1,,332,,70,14,393,,4,1,45,,2,,82,17,9,,,,,,1216,,,,,,,,,,1317,,7,,,,17355,NA
106104047,104047,FRESNO SURGICAL HOSPITAL,Fresno,6125 N FRESNO ST,FRESNO,93710,Investor - Individual,1-49,District 8,District 23,Fresno North Central,Urban,1583,,,,,,889,694,,1,5,24,62,267,536,552,136,,,,4,40,32,1,1,29,,1476,,305,1278,,,,1583,,,1570,,,13,,,1577,6,,,,,,,2,1579,1,,,,1,,,19,,,32,,,,,6,,1495,31,,,,,,,31,941,22,407,3,179,,,,,1,,,,,,27,1,152,,1391,7,1,,1,1,,,1,,,1,1,,10,5,1534,5,4,,,14,,,,9,,,1581,,2,,,,3135,NA
106104062,104062,KAISER FOUNDATION HOSPITAL - FRESNO,Fresno,7300 N FRESNO ST,FRESNO,93720,Non-profit Corporation (incl. Church-related),150-199,District 8,District 23,Fresno North Central,Urban,10110,,,,,,6071,4038,1,42,951,1252,583,997,1238,1600,1752,1695,,,71,908,558,70,23,3560,80,4840,,3700,6341,69,,100,4006,6004,,707,568,,7182,1653,,9178,932,,,83,126,,1,209,7817,216,3,1647,3,2,3,,169,71,287,2034,323,2,1,17,42,,6589,559,1,6,,9,,,154,4266,,5571,98,15,,,6,1214,944,74,2,405,5,20,343,1777,499,70,215,177,139,1721,518,73,218,1694,1,1,443,3132,970,4,29,143,499,115,2225,20,194,322,2,1,13,135,221,1642,10066,26,15,1,,2,37254,NA
106104089,104089,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,Fresno,4411 E Kings Canyon Rd,Fresno,93702,Investor - Corporation,1-49,District 14,District 31,Fresno East Central,Urban,,,,,199,,89,110,,3,63,60,34,28,10,1,,,,,1,7,45,2,,27,4,113,,54,122,23,,28,171,,,,,,199,,,199,,,,165,,6,,28,,,,,,,,,12,3,,,,4,13,,,,167,,,,,,,27,172,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,151,48,,,,,6167,NA
106105125,105125,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,Fresno,4411 E Kings Canyon Rd,Fresno,93702,Investor - Corporation,1-49,District 14,District 31,Fresno East Central,Urban,,,,,698,,492,206,,696,,,,,,,,2,,,5,9,59,6,1,195,,423,,376,317,5,,,698,,,,698,,,,,698,,,,313,,,,,385,,,,,,,,,,,,,,,,,,698,,,,,,,,519,,,179,,,,,,,,,,,,,,,,698,,,,,,,,,,,,697,,,,,,,1,,,,,,,,,,698,,,,,,4732,NA
106110889,110889,GLENN MEDICAL CENTER,Glenn,1133 W SYCAMORE ST,WILLOWS,95988,Investor - Limited Liability Company,1-49,District 4,District 3,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,86,,255,,,,191,150,,,8,8,13,33,66,88,125,,,,3,,3,,5,21,4,305,,26,315,,,4,269,68,,257,68,,16,,,293,48,,,,,,48,224,66,3,,,,,,,39,21,25,1,,,,,,1,163,79,12,,,,,,46,277,,18,,,,,,33,12,2,,16,,27,18,51,32,1,17,3,6,,20,31,71,,1,,1,5,1,,,1,,,332,,1,,,,,,,,333,5,2,,,1,8134,Small/Rural
106121002,121002,MAD RIVER COMMUNITY HOSPITAL,Humboldt,3800 JANES RD,ARCATA,95521,Investor - Corporation,50-99,District 2,District 2,Arcata/Eureka,Rural,1977,,8,,,,1234,751,,34,289,329,123,158,199,174,148,518,13,,296,46,35,98,6,102,,1402,,182,1776,27,,,603,1382,,619,862,,2,502,,1843,142,,,5,,2,13,,1452,,,494,8,11,,,39,70,28,37,7,,1,2,21,14,1690,72,3,1,,,,,1000,502,23,427,20,12,1,,,105,160,8,1,41,,1,51,182,130,28,17,20,30,524,107,48,15,516,1,,18,71,114,,10,46,102,4,1079,18,18,1,,,2,1,,501,1923,44,16,2,,,6900,NA
106121031,121031,JEROLD PHELPS COMMUNITY HOSPITAL,Humboldt,733 CEDAR ST,GARBERVILLE,95542,District,1-49,District 2,District 2,Garberville/Redway,Frontier,38,,31,,,,23,46,,,,3,1,4,19,20,22,,,,,,1,3,,5,,60,,4,61,4,,11,19,39,,20,46,,3,,,30,39,,,1,5,,6,12,40,5,,,,,,,9,,8,1,1,1,,,,,29,20,,,,,,,20,45,3,1,,,,,,9,1,1,,5,,,7,6,4,2,1,5,2,,11,10,5,,,,2,,,,,4,,,63,,,,,,,,,,66,2,1,,,,10015,Small/Rural
106121051,121051,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,Humboldt,3300 RENNER DR,FORTUNA,95540,Investor - Limited Liability Company,1-49,District 2,District 2,Ferndale/Fortuna/Rio Dell/Scotia,Rural,1108,,23,,,,665,466,,23,122,152,82,79,188,132,130,218,5,,28,7,7,4,3,145,16,921,,112,986,33,,32,545,554,,38,552,1,330,210,,1006,125,,,3,3,,47,40,819,9,,210,,,,,87,21,20,69,22,1,,4,3,5,835,62,,2,,,,,444,387,35,250,12,2,,1,,60,130,7,4,47,,16,28,176,44,24,13,30,16,229,59,24,9,215,,,44,303,116,,8,21,13,3,385,5,10,2,,,1,1,,219,1090,34,6,,1,,4525,Small/Rural
106121080,121080,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,Humboldt,2700 DOLBEER ST,EUREKA,95501,Investor - Limited Liability Company,100-149,District 2,District 2,Arcata/Eureka,Rural,6503,276,,,,,3316,3461,2,71,499,606,531,833,1418,1314,956,517,34,,324,127,117,9,14,447,260,5481,,213,6387,179,,261,2148,4370,,940,4457,20,766,480,116,6110,669,,,53,5,24,300,437,5416,63,,476,4,1,,,253,298,195,661,222,8,12,22,258,46,4391,412,1,,,,,,2099,3308,224,1045,63,33,,7,,1136,573,41,6,221,1,99,317,783,992,177,351,247,153,522,436,145,69,506,3,1,766,1357,495,1,45,174,794,71,2253,12,175,82,2,1,19,20,28,484,6248,480,48,,1,2,37668,NA
106124004,124004,SEMPERVIRENS P.H.F.,Humboldt,720 WOOD ST,EUREKA,95501,City or County,1-49,District 2,District 2,Arcata/Eureka,Rural,,,,,478,,221,257,,20,119,159,66,50,56,8,,,,,28,2,7,85,1,16,,339,,47,380,51,,80,398,,,,474,,4,,,478,,,,,,86,,66,321,4,,,,1,,,10,41,,,,,3,1,,59,363,1,,,,,,15,245,140,7,28,43,,,,,,,,,,,,,,,476,,,,,,1,,,,1,,478,,,,,,,,,,,,,,,,,316,159,3,,,,4764,NA
106130699,130699,EL CENTRO REGIONAL MEDICAL CENTER,Imperial,1415 ROSS AVE,EL CENTRO,92243,City or County,150-199,District 40,District 56,El Centro/Heber/Holtville/Imperial/Seeley,Rural,5915,,,,,,3166,2749,,80,593,551,411,603,987,828,991,844,27,,4,29,75,200,,3149,58,2400,,5263,630,22,,2,1760,4153,,803,2070,,2227,814,1,5669,246,,,6,535,39,,21,4418,66,3,809,5,1,,12,395,132,372,850,63,1,54,1,17,6,3460,407,1,45,111,,,1,2137,2504,66,888,304,11,,4,,553,660,48,1,258,1,4,284,1488,154,31,68,93,76,867,387,92,31,817,2,,381,287,581,1,9,76,124,35,3393,6,82,50,,,12,20,56,802,5646,112,87,1,61,8,27788,NA
106130760,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,Imperial,207 W LEGION RD,BRAWLEY,92227,District,100-149,District 40,District 56,Brawley/Westmorland,Rural,5560,,,,,,3482,2078,,116,975,774,261,406,548,410,419,1590,61,,,15,66,1,,10,5,5463,,4837,717,6,,,3255,2305,,240,4,,3836,1480,,5473,87,,,8,,43,,12,3960,41,,1471,3,1,6,15,237,132,147,272,44,10,46,2,21,3,4431,174,10,2,29,,,1,3007,1180,100,929,313,17,1,12,,260,329,29,1,133,,3,146,705,158,8,126,32,46,1613,342,74,19,1535,,1,125,580,246,,11,84,171,70,2639,4,62,37,,,2,8,65,1456,5331,18,49,1,160,1,20467,Small/Rural
106141273,141273,NORTHERN INYO HOSPITAL,Inyo,150 PIONEER LN,BISHOP,93514,District,1-49,District 8,District 26,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,1059,,32,,,,612,479,,20,109,123,55,87,141,156,198,187,15,,157,4,5,,1,30,8,886,,174,908,9,,12,490,589,,265,107,,543,176,,940,151,,,3,3,,17,14,877,1,,174,2,,,,8,14,17,117,3,30,3,,6,1,774,85,26,6,,1,,,293,427,39,313,17,1,1,,,81,119,5,1,38,,13,46,82,92,8,72,9,9,187,98,17,31,183,,,4,10,61,,2,18,114,2,694,,3,10,,1,,2,,170,1022,12,57,,,,3004,Small/Rural
106141338,141338,SOUTHERN INYO HOSPITAL,Inyo,501 E Locust St,Lone Pine,93545,District,1-49,District 8,District 26,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,Frontier,43,,29,,,,40,32,,,1,,2,3,12,22,32,,,,6,,,,,5,,61,,5,67,,,,37,35,,6,47,,19,,,9,63,,,2,,,26,2,36,5,1,,,,,,6,1,6,,,,,,,,29,29,1,,,,,,9,58,1,1,1,,2,,,6,3,,,6,,,5,12,5,,4,3,2,,9,3,13,1,,,1,62,,,,,,,7,1,,1,,,,,,,71,,1,,,,1993,Small/Rural
106150706,150706,ADVENTIST HEALTH DELANO,Kern,1401 GARCES HWY,DELANO,93215,Non-profit Corporation (incl. Church-related),150-199,District 14,District 32,Delano/McFarland,Urban,2449,,14,,,,1498,965,,66,373,314,197,257,269,225,227,520,15,,,208,31,30,12,1261,17,904,,1880,559,24,,,1169,1294,,537,12,2,1410,502,,888,1573,2,,,,19,8,14,1895,24,,501,1,1,,,70,30,116,8,7,,19,,11,9,2083,110,,,,,,,1646,519,32,216,41,5,4,,,122,259,9,1,164,,1,117,374,51,22,47,19,20,539,150,36,14,517,1,,74,1113,168,,17,21,73,7,454,,20,3,1,,1,,7,504,2443,14,5,,,1,20403,NA
106150722,150722,BAKERSFIELD MEMORIAL HOSPITAL,Kern,420 34th St,Bakersfield,93301,Non-profit Corporation (incl. Church-related),300-499,District 16,District 34,Bakersfield Northeast/Oildale,Urban,19750,,,,,,11160,8590,,803,2566,2037,1286,2069,2793,2125,1619,3972,480,,103,446,1334,4,49,2035,307,15472,,9766,9836,148,,70,8515,11165,,2711,9810,,3704,3523,2,19442,308,,,9,4300,3,,467,11305,142,,3508,15,1,,,220,397,591,1814,233,10,16,15,313,66,14802,1235,,38,,,,,10551,5388,120,3407,158,121,4,1,,2574,1608,64,6,910,10,34,745,1958,1194,112,804,406,387,3657,1064,231,230,3731,25,,1907,2835,1440,3,210,393,1280,393,7169,10,250,176,9,2,12,33,213,3415,19415,262,64,,1,8,72935,NA
106150736,150736,KERN MEDICAL CENTER,Kern,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,City or County,200-299,District 16,District 32,Bakersfield Northeast/Oildale,Urban,10680,,,,635,,6355,4960,,426,2343,1972,1105,1235,1073,433,196,2468,64,,28,169,1101,108,10,185,50,9664,,7035,4163,117,,1,4016,7298,,1379,4523,4,2190,2273,946,1970,9345,,1,100,1108,155,,215,7448,15,,2266,7,,,,152,567,209,180,88,59,158,132,298,3,9049,354,3,54,,9,,,8303,1266,383,879,374,35,75,,,539,567,92,12,256,1,36,365,587,1711,784,258,255,222,2599,282,238,90,2413,6,2,416,3373,539,8,191,328,895,213,2355,41,218,132,12,4,30,37,59,2464,10870,412,31,1,1,,56853,Teaching
106150737,150737,KERN VALLEY HEALTHCARE DISTRICT,Kern,6412 LAUREL AVE,LAKE ISABELLA,93240,District,100-149,District 16,District 26,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,274,,96,,,,199,171,,,7,11,15,43,98,100,96,,,,,2,2,2,,16,4,344,,10,349,11,,,135,235,,80,275,,15,,,233,136,1,,,,,21,,349,,,,,,,,37,26,26,2,3,,,,,,212,63,,,,,1,,136,202,3,23,6,,,,,40,32,4,,15,,1,28,24,17,10,12,11,29,,108,23,16,,,,1,305,3,,,2,2,,56,,1,,,,,,,,363,6,1,,,,24481,Small/Rural
106150761,150761,MERCY HOSPITAL - BAKERSFIELD,Kern,2215 TRUXTUN AVE,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),100-149,District 16,District 34,Bakersfield Northwest/Rosedale,Urban,13507,,,,,,8205,5302,,199,1962,2031,1247,1484,1744,1270,1007,2562,1,,38,527,966,11,28,3027,312,8598,,5904,7489,114,,7,6277,7223,,1922,7163,,1862,2560,,13309,198,,,2,3520,6,,23,7348,47,1,2555,5,,,,289,377,362,888,182,13,69,14,193,55,10311,751,,1,2,,,,4871,3219,254,4938,193,32,,,,835,1229,56,7,635,4,23,673,1918,669,134,394,371,202,2780,700,213,99,2562,3,,576,2424,1195,3,216,243,646,139,4955,7,145,220,7,,27,52,166,2486,13190,257,56,,3,1,48901,NA
106150775,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Kern,901 OLIVE DR,BAKERSFIELD,93308,Investor - Individual,50-99,District 16,District 34,Bakersfield Northeast/Oildale,Urban,1603,,,,776,,992,1387,,45,354,438,315,526,401,183,117,,,,6,33,154,,3,32,6,2145,,508,1705,166,,142,2236,,1,22,28,,2329,,,2342,37,,,613,1302,5,42,325,35,57,,,,,,,36,246,7,19,5,125,8,12,13,,1619,258,,31,,,,11,1409,813,2,141,3,,,,,121,135,17,1,157,3,1,67,154,20,1167,19,8,99,,168,218,23,,,1,122,406,86,2,,86,71,,1595,2,7,1,,,,1,,,2343,26,7,,,3,12247,NA
106150782,150782,RIDGECREST REGIONAL HOSPITAL,Kern,1081 N CHINA LAKE BLVD,RIDGECREST,93555,Non-profit Corporation (incl. Church-related),50-99,District 16,District 34,Inyokern/Ridgecrest,Rural,1957,,170,,,,1344,783,,49,294,214,126,180,330,276,356,294,8,,9,20,145,7,18,263,10,1655,,289,1823,15,,,894,1233,,566,1140,4,145,272,,1826,301,,1,6,15,,114,55,1660,4,,271,1,,,,105,48,74,78,8,,,,4,,1646,164,,,,,,,709,815,125,442,35,1,,,,195,228,19,,112,,21,85,117,97,29,60,49,33,427,263,66,43,282,,1,17,348,153,,33,25,81,1,1059,,21,2,,,2,4,,381,2104,12,10,,,1,14888,Small/Rural
106150788,150788,ADVENTIST HEALTH BAKERSFIELD,Kern,2615 CHESTER AVE,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),200-299,District 16,District 34,Bakersfield Northeast/Oildale,Urban,16969,,,,,,9390,7579,,227,1894,2034,1434,2219,2484,2423,1785,2427,42,,56,431,1222,10,35,3474,257,11479,5,7638,9142,173,16,467,6408,9980,114,1949,9395,12,3222,2389,2,15187,1782,,1,18,742,635,,914,12130,139,,2382,2,1,5,,274,269,574,1660,430,13,657,13,202,6,11780,1090,,1,,,,,4726,5900,892,5188,181,38,,,44,2200,1776,86,11,847,18,80,757,2815,1006,87,487,390,366,2493,770,210,148,2413,8,1,1785,3684,2042,,104,288,1067,234,4293,54,347,267,6,3,43,52,293,2407,16733,128,59,6,,43,66724,NA
106154022,154022,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,Kern,5001 COMMERCE DR,BAKERSFIELD,93309,Investor - Limited Liability Company,50-99,District 16,District 34,Bakersfield Northwest/Rosedale,Urban,,1610,,,,,804,806,,7,60,62,101,216,379,452,333,,,,7,32,99,3,1,85,3,1379,1,414,1148,47,1,,1610,,,1606,,4,,,,1610,,,,,35,,,1563,2,6,,,,4,,,160,27,5,885,27,1,,1,4,,414,86,,,,,,,284,1085,,215,,26,,,,295,2,,1,12,,234,2,1,446,2,49,7,363,,52,,143,,1,,159,42,21,,,6,2,,1379,,1,,,,,,,,1602,2,6,,,,20836,NA
106154044,154044,"BAKERSFIELD BEHAVORIAL HEALTHCARE HOSPITAL, LLC",Kern,5201 White Ln,Bakersfield,93309,Non-profit Corporation (incl. Church-related),50-99,District 16,District 34,Bakersfield Southwest,Urban,,,,,2500,68,1394,1174,,1163,435,368,242,203,95,25,3,,34,,9,42,198,32,4,164,45,2074,,810,1655,103,,736,1832,,,1,1,,2566,,,2568,,,,1096,12,3,,773,680,2,,,,2,,,21,112,,3,,,2,,,2,2428,,,,,,,548,841,396,33,743,1,,,5,1,,,,,2,,,,,,2562,,,2,,1,,,,,1,,154,,,,,,,2414,,,,,,,,,,2402,153,12,,,1,19928,NA
106154101,154101,BAKERSFIELD HEART HOSPITAL,Kern,3001 SILLECT AVE,BAKERSFIELD,93308,Investor - Corporation,1-49,District 16,District 34,Bakersfield Northwest/Rosedale,Urban,2848,,,,,,1350,1498,,4,41,94,193,396,689,790,641,,,,10,111,193,,,713,1,1820,,714,2130,4,,14,502,2332,,516,2295,,37,,,2766,82,,,9,,,,29,2808,1,,,,1,,,39,116,125,233,40,,,,102,,1800,393,,,,,,,478,1990,29,315,18,18,,,,1253,240,17,4,110,,1,160,431,130,4,124,33,28,,235,44,30,,4,,1158,253,233,,,30,186,27,837,1,102,5,3,,2,,11,,2813,20,14,1,,,13074,NA
106154160,154160,CRESTWOOD PSYCHIATRIC HEALTH FACILITY BAKERSFIELD,Kern,6700 Eucalyptus Dr,Bakersfield,93306,Investor - Corporation,1-49,District 16,District 32,Bakersfield East/Lakeview/La Loma,Urban,,,,,375,,170,205,,28,152,95,65,24,11,,,,,,3,13,61,,,148,8,142,,156,216,3,,,375,,,,19,,356,,,375,,,,341,30,1,,1,1,1,,,,,,,,2,,,,,,,9,37,327,,,,,,,15,296,,,1,63,,,,,,,,,,,22,,,,352,,,1,,,,,,,,,,,,,,,,375,,,,,,,,,,319,52,2,,,2,4731,NA
106154168,154168,ADVENTIST HEALTH TEHACHAPI VALLEY,Kern,Magellan Dr,Tehachapi,93561,Non-profit Corporation (incl. Church-related),1-49,District 16,District 34,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,Rural,536,,,,,,221,315,,3,20,42,68,86,109,119,89,,,,1,5,38,1,2,72,14,403,,130,393,13,,52,11,473,,33,474,,29,,,484,52,,,1,2,35,3,56,439,,,,,,,,59,13,28,40,16,3,27,5,6,,326,12,1,,,,,,120,268,64,76,8,,,,,71,70,1,,29,,2,30,195,26,17,7,2,7,,62,10,7,,,,4,314,27,,,5,5,,86,,63,1,,,,,31,,525,3,7,,,1,2650,Small/Rural
