oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106304583,304583,ORANGE,"LAGUNA TREATMENT CENTER, LLC",24552 PACIFIC PARK DRIVE,ALISO VIEJO,92656,Investor - Limited Liability Company,Teaching,50-99,District 37,District 72,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,,,,1875,,,1292,583,,,41,456,652,365,260,91,,,10,321,1529,25,45,48,11,89,1608,43,14,17,1875,,,,,,,,,,,,,,1875,,23718,,,1875,,,,1415,61,,,,,393,,,,,,4,,2,,,,1875,,,,1720,,,7,,126,22,,,,,,1875,,,,,,,,,,,,,,,,,1866,,,,,,,,,,,,,,,9,,1,64,,204,1606,,,,,,,
106304585,304585,ORANGE,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,15120 KENSINGTON PARK DRIVE,TUSTIN,92782,Investor - Partnership,Teaching,50-99,District 37,District 73,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,,,,,1609,,835,774,,,,37,60,76,193,367,465,409,2,268,1338,3,,62,,53,1282,212,,,24,23,1478,68,,,,,,16,,,,,1609,,20607,1,,1608,,,,84,168,1,113,,,10,2,1224,,,7,,,,,,,1609,,1054,129,347,69,,,,10,,,6,7,,5,,150,,,441,8,,,72,,,,,82,380,458,,,,,,,,,,,,,,,,,1609,,5,,,14,1590,,,,,,,
106304589,304589,ORANGE,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",200 FREEDOM LN,ALISO VIEJO,92656,Investor - Limited Liability Company,Teaching,100-149,District 37,District 72,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,,,3278,,,,1294,1984,,,1739,536,442,238,205,102,14,,2,514,1603,1161,,117,,71,591,847,1652,,268,5,2896,,31,,,,34,44,,,,2803,475,,31470,163,3114,,,1,,2337,18,2,6,382,15,399,,,,,,,1,118,,,,3278,,225,1034,1162,1,830,22,,4,,,,,,,3275,,,,,,,,,,,,,1,,,2,17,,,,,,,,,,,,,,,3261,,,622,,46,2610,,,,,,,
106310791,310791,PLACER,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION ST,AUBURN,95602,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 1,District 5,Auburn/Newcastle/Lincoln/Sheridan,Urban,3363,,,,,,1689,1674,,,30,73,132,165,346,761,907,949,,200,3048,115,22,18,,19,3086,87,110,21,3129,43,46,119,14,2,1,1,7,1,,,3051,12,300,,12442,1837,1300,225,,,1,1623,199,19,590,15,9,59,100,581,,,146,10,4,8,,,653,2710,,2359,463,378,7,,120,,30,6,,750,96,34,199,76,107,4,13,462,300,512,61,112,169,,,,83,371,12,2,408,,170,370,,,,11,12,42,286,21,4,107,32,1833,67,1,143,,29,3190,,,,,,,
106311000,311000,PLACER,SUTTER ROSEVILLE MEDICAL CENTER,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 6,District 5,Rocklin/Granite Bay,Urban,28526,,,,693,,12858,16361,,2961,407,1924,3153,2192,3009,4595,5140,5838,,3659,24478,1082,156,1260,470,1059,22067,789,2889,529,24122,302,1431,599,153,55,5,7,25,6,2514,,19777,368,9074,,130866,10362,10557,3794,2514,1990,2,19043,799,397,2410,170,47,545,629,4330,,1,741,78,5,24,,,2693,26526,,13691,4913,8958,156,,1058,,440,3,,3671,862,234,1282,457,822,36,23,4305,1530,3396,483,1151,1217,2767,2648,6,520,3570,239,,3116,2434,2154,3532,11,9,14,695,99,558,2230,533,138,804,415,11978,499,27,439,20,254,28479,,,,,,,
106314024,314024,PLACER,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,95661,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 6,District 5,Rocklin/Granite Bay,Urban,29998,,,,,,11609,18387,2,7902,757,2799,4736,1351,1547,2848,4098,3957,3,4795,24458,745,125,3197,226,1784,19177,528,4178,783,20055,723,1539,451,503,2,12,,1,41,6671,,13417,947,15634,,116903,1422,18648,3247,6671,,10,22379,505,45,2002,2,1,222,546,3801,,1,449,37,,,8,,2232,27766,,9857,3613,15992,22,,276,1,235,2,,3389,594,243,586,237,376,28,12,3204,1387,2393,304,364,767,7082,6834,90,380,1357,370,1,8513,6514,1977,2303,20,9,7,1270,90,397,1154,186,126,404,652,5702,674,7,89,1,52,29849,,,,,,,
106314029,314029,PLACER,CIRBY HILLS BEHAVIORAL HEALTH,101 CIRBY HILLS DR,ROSEVILLE,95678,Investor - Limited Liability Company,Teaching,1-49,District 6,District 5,Roseville,Urban,,,243,,,,151,92,,,,65,74,56,31,17,,,,33,210,,,,,12,172,34,12,13,,,199,,26,,,,18,,,,,199,44,,5259,,243,,,,,167,2,6,2,39,17,,,,,,,10,,,,,,243,,,,,,,243,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,3,40,,1,199,,,,,,,
106320859,320859,PLUMAS,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,500 1ST AVE,PORTOLA,96122,District,Small/Rural,1-49,District 1,District 1,Beckwourth/Chilcoot/Crocker Mountain/Delleker/Iron Horse/Lake Davis/Maybe/Portola/Valley View/Vinton,Frontier,79,48,,,,,64,63,,,,,,,,19,46,49,13,,125,2,,,,,120,7,,,8,,17,1,,101,,,,,,,76,,51,,8093,78,1,48,,,,74,16,,17,,,,16,1,,,,,1,2,,,83,44,,93,24,6,,,3,,1,,,3,3,1,4,3,7,,,10,18,4,11,3,1,,,,48,11,,,12,,,,,,,,,,,,,,,115,,,,,3,124,,,,,,,
106320986,320986,PLUMAS,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,95971,District,Small/Rural,1-49,District 1,District 1,Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden,Frontier,321,,,,,,148,173,,,,,20,19,23,79,92,72,16,,291,30,,,,,294,27,,,280,32,4,1,,,,,2,2,,,287,,34,,1451,284,3,34,,,,259,20,1,14,,1,6,8,6,,,3,,1,2,,,23,298,,210,56,46,2,,7,,,,,8,6,,25,12,9,,,43,57,43,25,5,42,,,,34,9,2,1,4,,33,16,,,,3,1,3,2,,1,2,12,244,,,,,2,319,,,,,,,
106321016,321016,PLUMAS,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,96020,District,Small/Rural,1-49,District 1,District 1,Bailey Creek/Canyondam/Chester/Eastshore/Foxwood/Hamilton Branch/Lake Almanor Peninsula/Lake Almanor Peninsula/Lake Almanor West/Prattville/Warner Valley,Frontier,53,9,,,,,24,38,,,,,,,,11,16,23,12,,59,3,,,,,58,4,,,49,4,3,5,,1,,,,,,,48,,14,,3430,,48,14,,,,33,5,1,10,3,,,6,1,,,,,,3,,,16,46,,45,9,4,,,1,,3,,,2,3,1,4,2,4,,,5,12,10,1,,8,,,,5,5,,,4,,,1,,,,,,,,,,,,57,,,1,,3,58,,,,,,,
106330120,330120,RIVERSIDE,THE BETTY FORD CENTER,39407 VISTA DEL SOL,RANCHO MIRAGE,92270,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 19,District 47,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,,,,1494,,,942,552,,,17,234,351,349,310,199,31,,3,200,1277,17,33,14,,32,1328,10,28,49,1494,,,,,,,,,,,,,,1494,,25562,,,1494,,,,1306,,,,,,186,1,,,,,,,,,1,,1494,,5,,1369,,,2,,93,25,,,,,,1493,,,,,,,,,,,,,,,,1,1482,,,,,,,,,,,,,,,12,,,,6,532,956,,,,,,,
106331152,331152,RIVERSIDE,CORONA REGIONAL MEDICAL CENTER-MAIN,800 SOUTH MAIN STREET,CORONA,92882,Investor - Corporation,Small/Rural,150-199,District 31,District 58,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,10195,150,1216,,,,5061,6500,,1031,145,1355,1459,1111,1520,1818,1599,1523,,4448,6633,480,33,418,33,777,8804,566,905,25,9390,24,897,78,12,156,,2,12,1,989,,7429,107,4025,,61767,3331,5297,1914,989,8,22,7240,355,68,1152,61,24,356,245,1739,,16,205,56,,44,,,340,11221,,4190,4775,2159,34,,162,6,233,2,,1069,243,123,681,1384,382,7,20,1472,631,1363,160,382,642,1077,1031,1,181,695,17,,3740,974,804,1498,,1,,176,21,218,542,71,5,159,142,3152,58,21,468,1,81,10990,,,,,,,
106331164,331164,RIVERSIDE,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,Investor - Corporation,Small/Rural,300-499,District 19,District 47,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,Urban,18456,275,,,161,,9417,9458,17,2238,362,1924,2139,1606,2259,3165,2744,2455,,7784,10429,679,205,427,71,934,12290,560,4070,335,13447,408,1427,358,900,463,6,2,14,2,1864,1,14182,143,4567,,104075,4449,9280,735,1864,2522,42,12216,345,270,2048,58,93,840,644,2021,,3,303,32,,19,,,1277,17615,,6412,7682,3440,81,4,212,67,260,734,,1467,399,109,877,200,575,31,23,2716,873,1871,288,388,777,2067,2000,8,363,3776,84,,2879,1887,2023,1927,7,3,13,114,49,628,1704,292,63,450,180,6541,132,3,559,79,587,17664,,,,,,,
106331168,331168,RIVERSIDE,EISENHOWER MEDICAL CENTER,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 19,District 47,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,23181,,,,,,11811,11367,3,1237,125,1005,1470,1370,2183,4014,5697,6080,,6186,16564,431,113,284,38,640,17643,234,3917,312,21684,3,35,262,134,,,,,2,1061,,17060,,6121,,82107,8421,9876,3723,1061,100,,14021,309,609,2340,3,4,,401,4733,,2,733,22,1,3,,,18728,4453,,12595,3717,6382,54,,77,1,142,213,,2814,1064,245,1252,236,464,30,24,4562,1304,2994,433,1382,1268,1149,1080,22,368,2234,247,9,1541,1049,3105,2917,13,10,5,236,124,627,2125,371,56,823,478,9504,197,10,183,122,801,22065,,,,,,,
106331194,331194,RIVERSIDE,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,92543,Investor - Corporation,Small/Rural,300-499,District 19,District 60,East Hemet/Hemet/Valle Vista,Urban,7141,20,,722,,,3855,4027,1,259,78,445,597,649,1046,1855,1594,1360,,2300,5528,55,64,151,42,836,6067,37,672,14,7101,358,49,42,52,8,2,4,,12,255,,6197,3,1683,,51523,6232,1,1394,255,,1,3087,455,28,1509,48,2,554,323,1607,,,250,2,,2,,16,471,7412,,4242,2487,1014,,,,,140,,,1692,197,66,413,808,184,2,8,877,550,923,117,197,512,309,257,,75,642,54,,2398,265,557,656,1,1,1,86,14,125,446,19,21,122,150,2974,47,22,157,,84,7620,,,,,,,
106331216,331216,RIVERSIDE,JOHN F. KENNEDY MEMORIAL HOSPITAL,47111 MONROE ST,INDIO,92201,Investor - Corporation,Small/Rural,100-149,District 18,District 36,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,7937,,,,,,3276,4661,,1692,207,1262,1071,557,683,882,815,768,,6095,1821,21,44,66,11,187,7598,18,13,,6160,28,70,87,3,2,,,39,,1548,,4970,2,2965,,19749,3228,2953,88,1548,120,,6304,182,14,495,,30,169,168,458,,,100,11,,6,,,206,7730,1,1591,4863,1167,10,11,18,19,124,134,,798,60,44,374,80,122,1,4,822,399,785,78,55,363,1783,1575,1,48,536,9,,2247,1617,683,531,4,,1,169,1,92,274,27,27,82,67,2095,20,29,124,2,159,7623,,,,,,,
106331226,331226,RIVERSIDE,PACIFIC GROVE HOSPITAL,5900 BROCKTON AVE,RIVERSIDE,92506,Investor - Limited Liability Company,Small/Rural,50-99,District 31,District 58,Casablanca/Riverside Central,Urban,,,2019,63,,,1353,729,,,95,536,578,392,289,153,38,,1,559,1330,193,,29,,285,975,180,613,,355,9,1169,,543,1,,,,5,,,,1169,913,,16098,176,1508,398,,,,1844,23,4,4,,2,200,,,,,,,,4,,1,,2082,,495,1103,412,,,70,,2,,,,,,,2079,,,,,,,,,,,,,2,,,1,126,,,,,,,,,,,,,,,1956,,3,358,3,20,1698,,,,,,,
106331293,331293,RIVERSIDE,DOCTORS HOSPITAL OF RIVERSIDE,3865 JACKSON STREET,RIVERSIDE,92503,Investor - Limited Liability Company,Small/Rural,150-199,District 31,District 58,Casablanca/Riverside Central,Urban,6509,,,,,,2644,3865,,1061,57,693,936,506,698,978,870,710,,2689,3798,22,,209,17,424,5150,57,633,19,5201,129,12,63,46,13,,,,,1045,,4060,2,2447,,25840,4036,158,1270,1045,,,4180,155,17,961,20,4,198,203,451,1,5,264,9,14,27,,,84,6425,,1788,2709,1186,5,,39,,779,,3,900,83,71,595,72,127,3,2,555,328,692,96,103,290,1082,1063,,82,283,81,1,1552,1056,353,763,2,,,42,7,86,220,8,5,98,20,2264,33,37,149,5,36,6282,,,,,,,
106331312,331312,RIVERSIDE,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,Investor - Partnership,Teaching,500+,District 31,District 58,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,Urban,30638,,,,,198,13922,16906,8,3715,392,3229,3689,2744,3576,5334,4585,3572,,14058,15784,994,42,792,54,2314,15202,488,8721,3223,22575,3153,1202,81,91,58,,2,11,,3663,,22120,,8716,,151490,21660,521,3140,3663,1852,,18975,542,266,3370,254,59,1122,892,4352,,5,886,81,,30,,2,57,30753,26,10398,12118,5560,106,,347,285,813,1209,,3556,1038,277,1083,482,1082,36,91,5067,938,2492,313,1048,1366,4000,3712,30,421,3166,638,,1876,2972,3880,2533,20,37,8,384,117,802,2058,409,70,735,332,14444,159,21,943,693,327,28852,,,,,,,
106331326,331326,RIVERSIDE,SAN GORGONIO MEMORIAL HOSPITAL,600 N HIGHLAND SPRINGS AVE,BANNING,92220,District,Small/Rural,50-99,District 19,District 47,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,2193,,,,,,990,1203,,113,23,133,171,171,266,452,420,444,,650,1543,,40,47,,175,1855,8,42,26,1890,60,7,117,4,,,2,1,,112,,2130,,63,,8647,2029,51,,112,1,,877,154,7,412,1,2,81,94,469,,1,88,6,1,,,,373,1820,,1127,708,256,1,,56,,29,16,,383,28,15,154,33,45,3,1,256,248,370,38,23,163,126,113,,43,147,4,,416,110,180,248,1,1,,5,1,28,85,10,,50,34,1010,14,,63,,26,2104,,,,,,,
106332172,332172,RIVERSIDE,KINDRED HOSPITAL - RIVERSIDE,2224 MEDICAL CENTER DR,PERRIS,92571,Investor - Corporation,Small/Rural,1-49,District 31,District 60,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,304,,,,,,151,153,,,,,22,33,42,81,78,43,5,66,210,28,,,,39,164,6,95,,,,302,,2,,,,,,,,,,304,,11930,,,304,,,,1,82,13,98,,,7,61,40,,,1,1,,,,,53,251,,84,114,95,,,11,,,,,14,1,,8,,2,,,6,195,14,8,12,16,,,,2,21,5,,171,,32,3,,,,,,3,2,,,5,,72,16,1,4,,1,298,,,,,,,
106334018,334018,RIVERSIDE,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,92585,Investor - Corporation,Small/Rural,50-99,District 32,District 63,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,3116,,,,,,1782,1334,,,27,345,718,471,413,393,379,370,,1055,1838,223,18,34,,257,2102,232,473,,2908,143,1,5,12,4,1,,,42,,,1698,3,1415,,13779,1669,,1447,,,,1840,147,4,314,7,,380,53,309,,,57,2,,2,,1,87,3029,,977,1947,168,,,,,24,,,322,16,31,126,1497,34,,,246,183,289,38,17,102,,,1,35,173,5,1,1792,,104,143,,,,1,,22,93,5,,23,2,927,4,26,242,,12,2836,,,,,,,
106334025,334025,RIVERSIDE,KAISER FOUNDATION HOSPITAL - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 31,District 58,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,12895,,,,,,4846,8047,2,3081,95,1387,2145,705,973,1481,1739,1284,5,5659,7034,202,62,788,65,1269,4895,313,5388,115,8326,478,885,70,96,,45,,1,15,2979,,4604,434,7844,13,50285,4228,4783,905,2979,,,9293,220,20,577,,,73,311,2178,,,199,9,1,4,10,,936,11959,,3991,1663,7098,9,,16,,114,4,,1361,558,141,443,96,186,5,4,1050,498,975,88,147,366,3094,3080,9,188,498,108,,1344,2915,821,1177,4,13,1,888,44,185,513,49,129,321,294,4057,140,,49,,15,12831,,,,,,,
106334048,334048,RIVERSIDE,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,92555,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 31,District 60,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,6346,,,,,,2485,3861,,1374,47,775,974,384,474,779,847,691,1,2927,3375,44,20,248,34,1078,1868,118,2947,33,4178,299,403,30,58,,12,,2,8,1356,,3029,261,3056,,18796,2739,1720,530,1356,,1,4426,315,14,265,,1,53,130,1039,,,90,5,,1,7,,508,5837,1,2087,889,3316,2,,1,,51,,,828,91,87,212,62,110,1,1,643,313,587,54,54,192,1463,1374,,97,165,12,,676,1361,358,506,1,,,362,9,83,149,23,17,74,110,2531,86,,23,,10,6313,,,,,,,
106334068,334068,RIVERSIDE,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DR,MURRIETA,92562,Investor - Corporation,Small/Rural,100-149,District 32,District 71,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,19870,,,,,,7854,12016,,3261,263,2208,2855,1506,1834,2580,2640,2723,,6146,13085,639,385,777,96,1214,11149,544,5344,361,16391,48,90,100,19,1,1,1,17,,3202,,14062,39,5769,,73485,7766,6557,1591,3202,752,2,13265,569,301,1646,57,23,427,317,2495,,254,473,39,,4,,,842,19028,,6920,5677,6042,42,,795,4,390,,,1168,425,129,1267,245,570,4,24,1955,896,2026,217,542,911,3430,3257,6,349,2406,42,1,4644,3143,803,2104,4,22,2,270,18,434,1175,204,19,235,243,6482,68,1,274,25,239,19331,,,,,,,
106334457,334457,RIVERSIDE,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,47915 OASIS ST,INDIO,92201,Investor - Corporation,Small/Rural,1-49,District 18,District 36,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,,,636,,,,392,244,,,17,184,196,127,74,27,,,11,266,357,13,,,,62,292,9,273,,629,1,5,,1,,,,,,,,,,636,,5297,,636,,,,,501,5,1,,126,,1,1,,,,,1,,,,,,636,,52,447,113,,9,,1,7,7,,,,,,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,,,246,,4,386,,,,,,,
106334487,334487,RIVERSIDE,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,92555,City or County,Teaching,300-499,District 31,District 60,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,20889,,3639,,,,12372,12150,6,2785,1416,3032,3628,3019,3124,3569,2268,1687,,12913,11493,122,104,694,118,3726,15486,656,3184,560,20293,232,600,43,6,,,,1638,4,1712,,19139,299,5090,,137651,7644,10659,2901,1712,1597,15,16716,711,381,1921,94,1448,627,424,1695,,31,313,152,,12,3,,1296,23232,,6841,14651,1378,66,,1186,41,364,1,,1718,637,218,1135,4354,917,90,33,1982,1440,2725,419,763,1134,2060,1820,14,198,2738,119,14,4724,1801,1212,2647,19,24,81,210,85,625,2773,356,92,467,291,8718,403,8,1719,3,101,22697,,,,,,,
106334533,334533,RIVERSIDE,REHABILITATION HOSPITAL OF SOUTHERN CALIFORNIA,70077 RAMON RD,RANCHO MIRAGE,92270,Investor - Limited Liability Company,Teaching,50-99,District 19,District 47,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,Urban,769,,,,,,365,404,,,,,12,22,57,109,244,318,7,66,700,3,,,,,740,29,,,,1,763,3,,,,2,,,,,,,769,,10009,,,769,,,,141,101,,64,,,16,1,445,,,,,,,1,,46,723,,617,74,72,3,,1,,2,,,1,4,,,,30,1,,129,,2,,73,,,,,104,293,131,1,273,,7,,,,,,,38,1,1,,38,20,391,,1,,2,44,722,,,,,,,
106334564,334564,RIVERSIDE,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,92592,Investor - Corporation,Teaching,100-149,District 32,District 71,Temecula South,Urban,9320,,,,,,4807,4513,,,41,275,454,760,1258,2035,2240,2257,,1659,7358,303,78,466,83,521,6606,73,1440,53,8847,16,322,117,13,2,1,2,,,,,7968,112,1240,,44399,3820,4551,946,,3,,5153,174,194,1139,38,3,345,320,1679,,2,250,17,,6,,,645,8675,,5679,1661,1599,15,,247,,119,,,767,222,143,423,200,390,13,22,3163,622,1359,137,261,465,11,,13,294,808,7,,1899,,2094,1073,,1,,16,15,126,415,120,8,215,76,3161,101,,170,4,213,8933,,,,,,,
106334589,334589,RIVERSIDE,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,92563,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 32,District 71,French Valley/Murrieta East/Temecula/Winchester,Urban,13015,,,,,,5706,7309,,1547,119,1064,1341,933,1337,2314,2331,2029,,4223,8602,190,88,547,42,1019,9138,279,1632,270,10593,427,104,370,22,5,3,1,8,,1482,,10098,4,2913,,52917,7356,2958,1219,1482,,,8129,259,167,992,25,6,419,371,2341,,19,283,2,,2,,,515,12500,,5930,3949,2523,24,,448,,141,,,1050,311,101,605,92,280,10,4,3051,696,1440,252,243,632,1588,1540,8,357,734,20,1,988,1463,2431,1109,,3,,55,29,205,511,72,30,283,114,5531,191,2,113,2,102,12796,,,,,,,
106334678,334678,RIVERSIDE,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,35470 WHITEWOOD ROAD,MURRIETA,92563,Investor - Limited Liability Company,Teaching,50-99,District 32,District 71,French Valley/Murrieta East/Temecula/Winchester,Urban,,,,,1068,,555,513,,,,54,50,85,144,236,277,212,10,210,858,,12,12,16,74,869,56,29,,2,29,1018,17,,,,,,2,,,,,1068,,13745,,,1068,,,,198,105,1,86,1,,6,,643,,,28,,,,,,,1068,,664,173,153,12,,,,2,64,,,3,,,1,228,,,262,,,1,13,1,,,,36,264,259,,3,,23,1,,,,,,,,,,,,1041,,,4,,22,1042,,,,,,,
106340025,340025,SACRAMENTO,UC DAVIS REHABILITATION HOSPITAL,4875 BROADWAY,SACRAMENTO,95820,Investor - Limited Liability Company,Teaching,50-99,District 8,District 6,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,,,,,223,,106,117,,,,,11,,16,44,90,47,15,,198,25,,,,16,152,32,23,,27,,195,1,,,,,,,,,,,223,,2667,,,223,,,,157,19,1,14,,,,,31,,,1,,,,,,,223,,149,16,19,8,,11,,,20,,1,,,,,32,,,44,,,,34,,,,2,13,57,40,,,,,,,,,,,,,,,,,223,,,,,7,216,,,,,,,
106340041,340041,SACRAMENTO,HERITAGE OAKS ENRICHMENT CENTER,4378 AUBURN BOULEVARD,SACRAMENTO,95841,Investor - Corporation,Teaching,1-49,District 8,District 7,Carmichael/Fair Oaks/Gold River,Urban,,,248,,,,134,113,1,,,63,80,56,29,11,,,9,35,202,11,,,,94,94,11,49,,,,219,,29,,,,,,,,,216,32,,3680,,248,,,,,171,6,,,51,,18,,,,,,2,,,,,,248,,,248,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,117,,,131,,,,,,,
106340913,340913,SACRAMENTO,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,95825,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 6,District 6,Arcade/Arden/Town and Country Village,Urban,13285,,,,,,6437,6848,,,67,410,855,1213,1911,3006,3197,2624,2,1658,11536,91,68,1164,127,1897,8104,113,1647,165,11350,134,1170,315,218,,1,,,97,,,9932,762,2591,,62633,1343,9735,2191,,,16,6984,360,129,2219,1,1,299,464,2367,,,416,26,,11,8,,1567,11718,,7831,1898,3297,25,,18,,214,1,1,2655,829,115,501,240,594,12,11,2667,692,1439,184,1344,535,32,,33,259,1075,66,2,2677,1,1100,1302,26,73,3,153,73,368,1487,771,32,194,404,4313,308,4,446,,37,12798,,,,,,,
